krátkodobým/ADJ,nepřetržitým/ADJ,cyklem/NOUN
přímými/ADJ,materiálovými/ADJ,náklady/NOUN
ostatní/ADJ,přímé/ADJ,náklady/NOUN
minulé/ADJ,účetní/ADJ,období/NOUN
realizovatelné/ADJ,cenné/ADJ,papíry/NOUN
ostatních/ADJ,cenných/ADJ,papírů/NOUN
realizovatelného/ADJ,cenného/ADJ,papíru/NOUN
stávající/ADJ,reálnou/ADJ,hodnotou/NOUN
zajištěného/ADJ,rozvahového/ADJ,aktiva/NOUN
očekávané/ADJ,peněžní/ADJ,toky/NOUN
jinými/ADJ,finančními/ADJ,institucemi/NOUN
jinými/ADJ,finančními/ADJ,institucemi/NOUN
ostatní/ADJ,účetní/ADJ,jednotky/NOUN
zanikající/ADJ,účetní/ADJ,jednotka/NOUN
zanikající/ADJ,účetní/ADJ,jednotka/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
Zanikající/ADJ,účetní/ADJ,jednotka/NOUN
zanikající/ADJ,zahraniční/ADJ,osoby/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
českou/ADJ,právnickou/ADJ,osobou/NOUN
Zanikající/ADJ,účetní/ADJ,jednotka/NOUN
nástupnických/ADJ,účetních/ADJ,jednotek/NOUN
zanikající/ADJ,účetní/ADJ,jednotka/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
Českou/ADJ,národní/ADJ,bankou/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
zúčastněnou/ADJ,účetní/ADJ,jednotkou/NOUN
zanikající/ADJ,účetní/ADJ,jednotky/NOUN
Nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
zanikající/ADJ,účetní/ADJ,jednotky/NOUN
zahraniční/ADJ,zanikající/ADJ,osoby/NOUN
nástupnické/ADJ,účetní/ADJ,jednotky/NOUN
nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
Nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
vytvořených/ADJ,opravných/ADJ,položek/NOUN
dlouhodobého/ADJ,hmotného/ADJ,majetku/NOUN
dlouhodobý/ADJ,nehmotný/ADJ,majetek/NOUN
jiné/ADJ,oprávněné/ADJ,osoby/NOUN
dlouhodobý/ADJ,odpisovaný/ADJ,majetek/NOUN
předpokládanou/ADJ,zbytkovou/ADJ,hodnotu/NOUN
kladná/ADJ,odhadovaná/ADJ,částka/NOUN
Předpokládanou/ADJ,zbytkovou/ADJ,hodnotou/NOUN
předpokládané/ADJ,zbytkové/ADJ,hodnoty/NOUN
předpokládané/ADJ,zbytkové/ADJ,hodnoty/NOUN
předchozích/ADJ,účetních/ADJ,obdobích/NOUN
movité/ADJ,kulturní/ADJ,památky/NOUN
obdobné/ADJ,movité/ADJ,věci/NOUN
zvláštními/ADJ,právními/ADJ,předpisy/NOUN
samostatné/ADJ,movité/ADJ,věci/NOUN
průkazným/ADJ,účetním/ADJ,záznamem/NOUN
směrnou/ADJ,účtovou/ADJ,osnovu/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
následujícího/ADJ,účetního/ADJ,období/NOUN
upsaný/ADJ,základní/ADJ,kapitál/NOUN
stejném/ADJ,inventarizačním/ADJ,období/NOUN
upsané/ADJ,nesplacené/ADJ,akcie/NOUN
Ostatní/ADJ,účetní/ADJ,jednotky/NOUN
příštím/ADJ,účetním/ADJ,období/NOUN
Odložená/ADJ,daňová/ADJ,pohledávka/NOUN
odložený/ADJ,daňový/ADJ,závazek/NOUN
odložené/ADJ,daňové/ADJ,pohledávce/NOUN
předchozím/ADJ,účetním/ADJ,obdobím/NOUN
běžnému/ADJ,účetnímu/ADJ,období/NOUN
dluhový/ADJ,cenný/ADJ,papír/NOUN
Dlouhodobý/ADJ,nehmotný/ADJ,majetek/NOUN
příslušných/ADJ,smluvních/ADJ,vztahů/NOUN
očekávané/ADJ,smluvní/ADJ,vztahy/NOUN
celkové/ADJ,pořizovací/ADJ,ceny/NOUN
reprodukční/ADJ,pořizovací/ADJ,ceny/NOUN
reprodukční/ADJ,pořizovací/ADJ,ceny/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
celkové/ADJ,pořizovací/ADJ,ceny/NOUN
celkové/ADJ,pořizovací/ADJ,ceny/NOUN
reprodukční/ADJ,pořizovací/ADJ,ceny/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
najatého/ADJ,hmotného/ADJ,majetku/NOUN
příslušných/ADJ,rozvahových/ADJ,účtů/NOUN
najatého/ADJ,hmotného/ADJ,majetku/NOUN
KONSOLIDOVANÁ/ADJ,ÚČETNÍ/ADJ,ZÁVĚRKA/NOUN
konsolidované/ADJ,účetní/ADJ,jednotky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotkou/NOUN
účetní/ADJ,jednotky/NOUN,přidružené/ADJ
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotce/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
ostatních/ADJ,obchodních/ADJ,společností/NOUN
jiné/ADJ,konsolidující/ADJ,osoby/NOUN
konsolidující/ADJ,účetní/ADJ,jednotkou/NOUN
konsolidující/ADJ,zahraniční/ADJ,osobou/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
konsolidovaná/ADJ,výroční/ADJ,zpráva/NOUN
konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
konsolidovanou/ADJ,výroční/ADJ,zprávu/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,výroční/ADJ,zprávy/NOUN
konsolidované/ADJ,výroční/ADJ,zprávy/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
konsolidované/ADJ,účetní/ADJ,jednotky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
konsolidované/ADJ,účetní/ADJ,jednotky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
účetní/ADJ,jednotky/NOUN,přidružené/ADJ
Účetní/ADJ,jednotky/NOUN,přidružené/ADJ
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,závěrek/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,závěrek/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
dlouhodobému/ADJ,nehmotnému/ADJ,majetku/NOUN
dlouhodobý/ADJ,nehmotný/ADJ,majetek/NOUN
drobného/ADJ,nehmotného/ADJ,majetku/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
účetní/ADJ,jednotce/NOUN,přidružené/ADJ
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
odlišným/ADJ,rozvahovým/ADJ,dnem/NOUN
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
zahrnované/ADJ,účetní/ADJ,jednotky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
KONSOLIDOVANÉ/ADJ,ÚČETNÍ/ADJ,ZÁVĚRKY/NOUN
Konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
účetních/ADJ,jednotek/NOUN,přidružených/ADJ
konsolidovaných/ADJ,účetních/ADJ,závěrek/NOUN
konsolidované/ADJ,účetní/ADJ,jednotky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
Konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
běžné/ADJ,účetní/ADJ,období/NOUN
minulé/ADJ,účetní/ADJ,období/NOUN
minulé/ADJ,účetní/ADJ,období/NOUN
běžné/ADJ,účetní/ADJ,období/NOUN
Kladný/ADJ,konsolidační/ADJ,rozdíl/NOUN
Záporný/ADJ,konsolidační/ADJ,rozdíl/NOUN
Menšinový/ADJ,vlastní/ADJ,kapitál/NOUN
Menšinový/ADJ,základní/ADJ,kapitál/NOUN
Menšinové/ADJ,kapitálové/ADJ,fondy/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
Konsolidační/ADJ,rezervní/ADJ,fond/NOUN
běžné/ADJ,účetní/ADJ,období/NOUN
minulé/ADJ,účetní/ADJ,období/NOUN
duševní/ADJ,tvůrčí/ADJ,činnosti/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
kladného/ADJ,konsolidačního/ADJ,rozdílu/NOUN
záporného/ADJ,konsolidačního/ADJ,rozdílu/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidující/ADJ,účetní/ADJ,jednotkou/NOUN
účetních/ADJ,jednotek/NOUN,přidružených/ADJ
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
účetních/ADJ,jednotkách/NOUN,přidružených/ADJ
účetních/ADJ,jednotek/NOUN,přidružených/ADJ
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
poslední/ADJ,účetní/ADJ,období/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidující/ADJ,účetní/ADJ,jednotky/NOUN
jiných/ADJ,účetních/ADJ,jednotek/NOUN
použitých/ADJ,účetních/ADJ,metodách/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
Konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
předcházejícímu/ADJ,účetnímu/ADJ,období/NOUN
konsolidované/ADJ,účetní/ADJ,závěrce/NOUN
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
předcházejícímu/ADJ,účetnímu/ADJ,období/NOUN
průměrný/ADJ,přepočtený/ADJ,počet/NOUN
konsolidovaná/ADJ,účetní/ADJ,závěrka/NOUN
průměrný/ADJ,přepočtený/ADJ,počet/NOUN
konsolidující/ADJ,účetní/ADJ,jednotkou/NOUN
konsolidovaných/ADJ,účetních/ADJ,jednotek/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
použitého/ADJ,oceňovacího/ADJ,modelu/NOUN
konsolidující/ADJ,účetní/ADJ,jednotkou/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidující/ADJ,účetní/ADJ,jednotka/NOUN
konsolidované/ADJ,účetní/ADJ,jednotky/NOUN
účetní/ADJ,jednotky/NOUN,přidružené/ADJ
běžných/ADJ,tržních/ADJ,podmínek/NOUN
mezinárodních/ADJ,účetních/ADJ,standardech/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
dosavadních/ADJ,právních/ADJ,předpisů/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
konsolidovaných/ADJ,účetních/ADJ,závěrek/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
reprodukční/ADJ,pořizovací/ADJ,cenou/NOUN
případnou/ADJ,následnou/ADJ,změnu/NOUN
individuální/ADJ,referenční/ADJ,množství/NOUN
individuální/ADJ,produkční/ADJ,kvóty/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
příslušný/ADJ,majetkový/ADJ,účet/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
ostatní/ADJ,fyzické/ADJ,osoby/NOUN
ostatní/ADJ,fyzické/ADJ,osoby/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
ostatní/ADJ,fyzické/ADJ,osoby/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
ostatní/ADJ,fyzické/ADJ,osoby/NOUN
zahraniční/ADJ,fyzické/ADJ,osoby/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
územní/ADJ,samosprávné/ADJ,celky/NOUN
Vybranými/ADJ,účetními/ADJ,jednotkami/NOUN
vybraným/ADJ,účetním/ADJ,jednotkám/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
nástupnickou/ADJ,účetní/ADJ,jednotku/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
zúčastněných/ADJ,účetních/ADJ,jednotek/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
dlouhodobý/ADJ,nehmotný/ADJ,majetek/NOUN
nástupnické/ADJ,účetní/ADJ,jednotky/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
územním/ADJ,samosprávným/ADJ,celkem/NOUN
běžného/ADJ,účetního/ADJ,období/NOUN
běžném/ADJ,účetním/ADJ,období/NOUN
nástupnickou/ADJ,účetní/ADJ,jednotkou/NOUN
směrnou/ADJ,účtovou/ADJ,osnovu/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
prováděcími/ADJ,právními/ADJ,předpisy/NOUN
směrnou/ADJ,účtovou/ADJ,osnovu/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
vybranými/ADJ,účetními/ADJ,jednotkami/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
Prováděcí/ADJ,právní/ADJ,předpisy/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
dílčí/ADJ,konsolidační/ADJ,celky/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
územních/ADJ,samosprávných/ADJ,celků/NOUN
dlouhodobého/ADJ,nehmotného/ADJ,majetku/NOUN
souhrnných/ADJ,účetních/ADJ,záznamů/NOUN
Jednotlivé/ADJ,účetní/ADJ,záznamy/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
příslušném/ADJ,účetním/ADJ,období/NOUN
Dlouhodobým/ADJ,nehmotným/ADJ,majetkem/NOUN
průkazných/ADJ,účetních/ADJ,záznamů/NOUN
konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
jiný/ADJ,právní/ADJ,předpis/NOUN
vyžádaného/ADJ,účetního/ADJ,záznamu/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
vybraných/ADJ,účetních/ADJ,jednotek/NOUN
jiná/ADJ,účetní/ADJ,jednotka/NOUN
vybrané/ADJ,účetní/ADJ,jednotky/NOUN
vybraná/ADJ,účetní/ADJ,jednotka/NOUN
dané/ADJ,účetní/ADJ,metody/NOUN
prováděcími/ADJ,právními/ADJ,předpisy/NOUN
následujícím/ADJ,účetním/ADJ,období/NOUN
jednotlivými/ADJ,účetními/ADJ,obdobími/NOUN
použitých/ADJ,účetních/ADJ,metodách/NOUN
Vybrané/ADJ,účetní/ADJ,jednotky/NOUN
Dlouhodobým/ADJ,nehmotným/ADJ,majetkem/NOUN
územních/ADJ,samosprávných/ADJ,celků/NOUN
ostatním/ADJ,právním/ADJ,předpisům/NOUN
konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
konsolidovanou/ADJ,výroční/ADJ,zprávu/NOUN
dílčími/ADJ,účetními/ADJ,záznamy/NOUN
dlouhodobým/ADJ,nehmotným/ADJ,majetkem/NOUN
lesní/ADJ,hospodářské/ADJ,plány/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
konsolidovanou/ADJ,účetní/ADJ,jednotkou/NOUN
ostatní/ADJ,účetní/ADJ,jednotky/NOUN
průkazné/ADJ,účetní/ADJ,záznamy/NOUN
jednotlivého/ADJ,účetního/ADJ,případu/NOUN
Dlouhodobý/ADJ,hmotný/ADJ,majetek/NOUN
jiných/ADJ,právních/ADJ,předpisů/NOUN
vybrané/ADJ,účetní/ADJ,jednotky/NOUN
vybraná/ADJ,účetní/ADJ,jednotka/NOUN
jiné/ADJ,účetní/ADJ,knize/NOUN
prováděcím/ADJ,právním/ADJ,předpisem/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
Směrná/ADJ,účtová/ADJ,osnova/NOUN
Směrná/ADJ,účtová/ADJ,osnova/NOUN
vybrané/ADJ,účetní/ADJ,jednotky/NOUN
směrná/ADJ,účtová/ADJ,osnova/NOUN
dané/ADJ,účetní/ADJ,jednotce/NOUN
směrné/ADJ,účtové/ADJ,osnovy/NOUN
předcházejícím/ADJ,účetním/ADJ,období/NOUN
následujícím/ADJ,účetním/ADJ,období/NOUN
další/ADJ,stavební/ADJ,díla/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
Nástupnická/ADJ,účetní/ADJ,jednotka/NOUN
zúčastněnou/ADJ,účetní/ADJ,jednotkou/NOUN
samostatné/ADJ,movité/ADJ,věci/NOUN
následujícím/ADJ,účetním/ADJ,období/NOUN
zanikající/ADJ,účetní/ADJ,jednotky/NOUN
nástupnické/ADJ,účetní/ADJ,jednotky/NOUN
Samostatné/ADJ,movité/ADJ,věci/NOUN
drobný/ADJ,hmotný/ADJ,majetek/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
zvláštní/ADJ,právní/ADJ,předpis/NOUN
další/ADJ,účetní/ADJ,zápisy/NOUN
uzavřených/ADJ,účetních/ADJ,knih/NOUN
následujícího/ADJ,účetního/ADJ,období/NOUN
novou/ADJ,účetní/ADJ,závěrku/NOUN
mezitímní/ADJ,účetní/ADJ,závěrku/NOUN
mezitímní/ADJ,účetní/ADJ,závěrka/NOUN
veřejného/ADJ,zdravotního/ADJ,pojištění/NOUN
evidovaných/ADJ,daňových/ADJ,nedoplatků/NOUN
Vybrané/ADJ,účetní/ADJ,jednotky/NOUN
uvedeného/ADJ,podpisového/ADJ,záznamu/NOUN
mimořádnou/ADJ,účetní/ADJ,závěrku/NOUN
Řádnou/ADJ,účetní/ADJ,závěrku/NOUN
zvláštní/ADJ,právní/ADJ,předpisy/NOUN
mezitímní/ADJ,účetní/ADJ,závěrky/NOUN
mezitímní/ADJ,účetní/ADJ,závěrky/NOUN
vybrané/ADJ,účetní/ADJ,jednotky/NOUN
územních/ADJ,samosprávných/ADJ,celků/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
mezitímní/ADJ,účetní/ADJ,závěrku/NOUN
územních/ADJ,samosprávných/ADJ,celků/NOUN
zvláštního/ADJ,právního/ADJ,předpisu/NOUN
samostatných/ADJ,movitých/ADJ,věcí/NOUN
jiný/ADJ,účetní/ADJ,záznam/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
movité/ADJ,kulturní/ADJ,památky/NOUN
obdobné/ADJ,movité/ADJ,věci/NOUN
zvláštními/ADJ,právními/ADJ,předpisy/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
evropském/ADJ,regulovaném/ADJ,trhu/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
evropském/ADJ,regulovaném/ADJ,trhu/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
evropských/ADJ,regulovaných/ADJ,trhů/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
zvláštnímu/ADJ,právnímu/ADJ,předpisu/NOUN
evropských/ADJ,regulovaných/ADJ,trhů/NOUN
nového/ADJ,cenného/ADJ,papíru/NOUN
evropském/ADJ,regulovaném/ADJ,trhu/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
evropském/ADJ,regulovaném/ADJ,trhu/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
následujícího/ADJ,účetního/ADJ,období/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
konsolidované/ADJ,účetní/ADJ,závěrky/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
uvedenému/ADJ,rozvahovému/ADJ,dni/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
drobného/ADJ,hmotného/ADJ,majetku/NOUN
konsolidovanou/ADJ,účetní/ADJ,závěrku/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
uvedenému/ADJ,rozvahovému/ADJ,dni/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
následujícího/ADJ,účetního/ADJ,období/NOUN
mezinárodních/ADJ,účetních/ADJ,standardů/NOUN
mezinárodní/ADJ,účetní/ADJ,standardy/NOUN
následujícího/ADJ,účetního/ADJ,období/NOUN
církevní/ADJ,právnickou/ADJ,osobou/NOUN
prováděcích/ADJ,právních/ADJ,předpisů/NOUN
dlouhodobého/ADJ,hmotného/ADJ,majetku/NOUN
Aktivní/ADJ,oceňovací/ADJ,rozdíl/NOUN
Pasivní/ADJ,oceňovací/ADJ,rozdíl/NOUN
případnou/ADJ,následnou/ADJ,změnu/NOUN
zvláštními/ADJ,právními/ADJ,předpisy/NOUN
Dlouhodobým/ADJ,hmotným/ADJ,majetkem/NOUN
Dlouhodobý/ADJ,finanční/ADJ,majetek/NOUN
dluhové/ADJ,cenné/ADJ,papíry/NOUN
pevnou/ADJ,úrokovou/ADJ,sazbou/NOUN
Dluhovým/ADJ,cenným/ADJ,papírem/NOUN
nižším/ADJ,emisním/ADJ,kursem/NOUN
zvláštních/ADJ,právních/ADJ,předpisů/NOUN
jediného/ADJ,zbytečného/ADJ,pohybu/NOUN
Oblíbené/ADJ,houpací/ADJ,křeslo/NOUN
chmurný/ADJ,tmavý/ADJ,les/NOUN
důležitou/ADJ,diplomatickou/ADJ,misi/NOUN
celý/ADJ,dosavadní/ADJ,život/NOUN
lačnými/ADJ,křivými/ADJ,prsty/NOUN
nejrůznější/ADJ,pošetilé/ADJ,dohady/NOUN
namáhavém/ADJ,zkouškovém/ADJ,období/NOUN
lehkým/ADJ,rychlým/ADJ,pohybem/NOUN
husté/ADJ,černé/ADJ,vlasy/NOUN
zlaté/ADJ,náramkové/ADJ,hodinky/NOUN
celého/ADJ,vzrušeného/ADJ,veselí/NOUN
rudohnědé/ADJ,chlupaté/ADJ,mamuty/NOUN
drobná/ADJ,štíhlá/ADJ,paní/NOUN
obrovský/ADJ,existencionální/ADJ,luxus/NOUN
písčité/ADJ,lesní/ADJ,půdě/NOUN
dalších/ADJ,dobrodružných/ADJ,knížek/NOUN
německá/ADJ,šestá/ADJ,armáda/NOUN
malého/ADJ,letního/ADJ,hotýlku/NOUN
tuhý/ADJ,totalitní/ADJ,režim/NOUN
Stejné/ADJ,pouliční/ADJ,lampy/NOUN
veliké/ADJ,užaslé/ADJ,oči/NOUN
pražských/ADJ,elegantních/ADJ,kavárnách/NOUN
bohaté/ADJ,vzdělané/ADJ,rodiny/NOUN
nejčastějším/ADJ,listnatým/ADJ,stromem/NOUN
Půvabný/ADJ,vytáhlý/ADJ,mladíček/NOUN
největší/ADJ,erotický/ADJ,úspěch/NOUN
nahé/ADJ,ženské/ADJ,tělo/NOUN
silná/ADJ,stropní/ADJ,lampa/NOUN
malými/ADJ,horskými/ADJ,vesnicemi/NOUN
slavný/ADJ,pražský/ADJ,zahradník/NOUN
malá/ADJ,hloupá/ADJ,holka/NOUN
vypraných/ADJ,bílých/ADJ,šatů/NOUN
opuštěném/ADJ,venkovském/ADJ,nádraží/NOUN
zlé/ADJ,osobní/ADJ,situaci/NOUN
krémovou/ADJ,nažehlenou/ADJ,košili/NOUN
Řídké/ADJ,šedivé/ADJ,vlasy/NOUN
tenké/ADJ,letní/ADJ,šaty/NOUN
dlouhou/ADJ,suterénní/ADJ,chodbou/NOUN
tekoucí/ADJ,horkou/ADJ,vodou/NOUN
dřevěný/ADJ,noční/ADJ,stolek/NOUN
silonové/ADJ,oranžové/ADJ,halence/NOUN
malým/ADJ,radostným/ADJ,děvčátkem/NOUN
staré/ADJ,místní/ADJ,dřevoryty/NOUN
obvyklé/ADJ,jelení/ADJ,paroží/NOUN
jiná/ADJ,potřebná/ADJ,věcička/NOUN
otevřené/ADJ,horečnaté/ADJ,oči/NOUN
velké/ADJ,princově/ADJ,nelibosti/NOUN
dutou/ADJ,měděnou/ADJ,báň/NOUN
