nezdravým/ADJ,životným/ADJ,štýlom/NOUN
bývalé/ADJ,hlavné/ADJ,mesto/NOUN
Slovenská/ADJ,lekárska/ADJ,spoločnosť/NOUN
Slovenská/ADJ,internistická/ADJ,spoločnosť/NOUN
Slovenská/ADJ,kardiologická/ADJ,spoločnosť/NOUN
Svetová/ADJ,zdravotnícka/ADJ,organizácia/NOUN
istú/ADJ,chúlostivú/ADJ,časť/NOUN
poslednom/ADJ,septembrovom/ADJ,čísle/NOUN
Čechovových/ADJ,provinčných/ADJ,hrdinov/NOUN
horúca/ADJ,júlová/ADJ,noc/NOUN
Sergejova/ADJ,stará/ADJ,matka/NOUN
jediným/ADJ,Loriným/ADJ,zástupcom/NOUN
klasickej/ADJ,ruskej/ADJ,literatúry/NOUN
ťažkým/ADJ,bronzovým/ADJ,štítkom/NOUN
letnú/ADJ,bielu/ADJ,blúzku/NOUN
pevných/ADJ,okrúhlych/ADJ,pŕs/NOUN
Lorinom/ADJ,svadobnom/ADJ,obrade/NOUN
belozerskej/ADJ,lepenej/ADJ,keramiky/NOUN
novej/ADJ,vládnúcej/ADJ,vrstvy/NOUN
nejasná/ADJ,tajomná/ADJ,tvár/NOUN
ťažké/ADJ,drevené/ADJ,dvere/NOUN
starú/ADJ,škaredú/ADJ,bosorku/NOUN
ligotavé/ADJ,červené/ADJ,jabĺčko/NOUN
veľký/ADJ,modrý/ADJ,džin/NOUN
ťažké/ADJ,čiernočervené/ADJ,mraky/NOUN
Starého/ADJ,dobráckeho/ADJ,sultána/NOUN
Aladinove/ADJ,kráľovské/ADJ,rúcho/NOUN
mocného/ADJ,hadieho/ADJ,tela/NOUN
obrovských/ADJ,presýpacích/ADJ,hodinách/NOUN
vytetovaný/ADJ,pirátsky/ADJ,znak/NOUN
vlhkých/ADJ,tmavých/ADJ,rozvalinách/NOUN
lesklou/ADJ,čiernou/ADJ,hlavou/NOUN
zradným/ADJ,zeleným/ADJ,vretenom/NOUN
zlovestné/ADJ,zelené/ADJ,svetlo/NOUN
studenej/ADJ,kamennej/ADJ,dlážke/NOUN
Pinocchiovo/ADJ,prvé/ADJ,predstavenie/NOUN
hlúpe/ADJ,drevené/ADJ,chlapčisko/NOUN
celoštátnou/ADJ,univerzitnou/ADJ,učebnicou/NOUN
ruskej/ADJ,TEORETICKEJ/ADJ,morfológie/NOUN
hnedého/ADJ,plátenného/ADJ,mešca/NOUN
bezvýznamné/ADJ,morské/ADJ,červy/NOUN
oslnivé/ADJ,hrôzostrašné/ADJ,svetlo/NOUN
typické/ADJ,kosoštvorcové/ADJ,náušnice/NOUN
čiernej/ADJ,nočnej/ADJ,oblohy/NOUN
dlhú/ADJ,striebornú/ADJ,dýku/NOUN
hlbokej/ADJ,púštnej/ADJ,noci/NOUN
maličkú/ADJ,žltú/ADJ,hviezdu/NOUN
mäkulinkú/ADJ,teplú/ADJ,guľku/NOUN
sultánov/ADJ,hlavný/ADJ,vezír/NOUN
Džafarove/ADJ,obľúbené/ADJ,topánky/NOUN
ťažký/ADJ,strieborný/ADJ,podnos/NOUN
starého/ADJ,rodinného/ADJ,receptu/NOUN
vyduté/ADJ,biele/ADJ,bruško/NOUN
drobučké/ADJ,našuchovacie/ADJ,topánky/NOUN
Abuov/ADJ,citlivý/ADJ,noštek/NOUN
veľký/ADJ,uslintaný/ADJ,bozk/NOUN
otrhaných/ADJ,zaplátaných/ADJ,šatách/NOUN
mocné/ADJ,morské/ADJ,obludy/NOUN
prašivých/ADJ,túlavých/ADJ,psov/NOUN
Amirovej/ADJ,slávnej/ADJ,reštaurácie/NOUN
najvyšších/ADJ,datľových/ADJ,paliem/NOUN
vysokánsky/ADJ,štíhly/ADJ,kmeň/NOUN
aquitarský/ADJ,tradičný/ADJ,nápoj/NOUN
Novgorodské/ADJ,brezové/ADJ,listiny/NOUN
Novgorodské/ADJ,brezové/ADJ,listiny/NOUN
známych/ADJ,písomných/ADJ,pamiatok/NOUN
horúcej/ADJ,pečenej/ADJ,jahňaciny/NOUN
veľké/ADJ,mosadzné/ADJ,vázy/NOUN
veľký/ADJ,červený/ADJ,rubín/NOUN
najstaršom/ADJ,novgorodskom/ADJ,chráme/NOUN
hlboký/ADJ,vážny/ADJ,hlas/NOUN
tmavé/ADJ,pokojné/ADJ,oči/NOUN
zvonivým/ADJ,spevavým/ADJ,hlasom/NOUN
ligotavé/ADJ,medené/ADJ,mince/NOUN
menšiu/ADJ,krištáľovú/ADJ,guľu/NOUN
predavačov/ADJ,zúrivý/ADJ,rev/NOUN
pohanských/ADJ,kolektívnych/ADJ,hostín/NOUN
prvých/ADJ,teoretických/ADJ,prác/NOUN
zložitou/ADJ,dekoratívnou/ADJ,obrubou/NOUN
zvláštna/ADJ,psia/ADJ,choroba/NOUN
zrkadlovým/ADJ,gréckym/ADJ,nápisom/NOUN
celé/ADJ,nepriateľské/ADJ,vojsko/NOUN
šikovný/ADJ,vrtký/ADJ,chlapík/NOUN
novgorodskom/ADJ,prvom/ADJ,letopise/NOUN
skalického/ADJ,Záhorského/ADJ,múzea/NOUN
jemnejších/ADJ,miestnych/ADJ,odlišností/NOUN
nový/ADJ,zorný/ADJ,uhol/NOUN
Baghírov/ADJ,prísny/ADJ,hlas/NOUN
Spomínaní/ADJ,suzdaľskí/ADJ,volchvi/NOUN
malé/ADJ,bezmocné/ADJ,úbožiatko/NOUN
starej/ADJ,striebornej/ADJ,jedli/NOUN
krásny/ADJ,veľký/ADJ,svet/NOUN
vysokými/ADJ,zelenými/ADJ,stromami/NOUN
veľkom/ADJ,šírom/ADJ,svete/NOUN
sladučkú/ADJ,jemnú/ADJ,vôňu/NOUN
veľkého/ADJ,červeného/ADJ,kvetu/NOUN
tlmené/ADJ,červené/ADJ,svetlo/NOUN
Majine/ADJ,jemné/ADJ,krídelká/NOUN
jemný/ADJ,priesvitný/ADJ,tieň/NOUN
tenká/ADJ,červenohnedá/ADJ,dážďovka/NOUN
bielymi/ADJ,jazmínovými/ADJ,kvetmi/NOUN
veľkým/ADJ,černicovým/ADJ,kríkom/NOUN
tučný/ADJ,svetlohnedý/ADJ,pavúk/NOUN
tenkých/ADJ,chlpatých/ADJ,nohách/NOUN
oplzlých/ADJ,pavúčich/ADJ,nadávok/NOUN
malý/ADJ,hnedý/ADJ,chlapík/NOUN
silným/ADJ,náprsným/ADJ,štítom/NOUN
ďatľov/ADJ,smrtonosný/ADJ,jazyk/NOUN
vladimírovej/ADJ,pohanskej/ADJ,reformy/NOUN
svetlovlasé/ADJ,spiace/ADJ,dievčatko/NOUN
jemné/ADJ,modravé/ADJ,svetlo/NOUN
zvláštna/ADJ,neznáma/ADJ,hudba/NOUN
jasnej/ADJ,mesačnej/ADJ,noci/NOUN
krehká/ADJ,drobučká/ADJ,bytosť/NOUN
magickými/ADJ,šamanskými/ADJ,praktikami/NOUN
Úzky/ADJ,ružový/ADJ,pás/NOUN
ostré/ADJ,silné/ADJ,hryzadlá/NOUN
základný/ADJ,argumentačný/ADJ,potenciál/NOUN
sovietskou/ADJ,marxistickou/ADJ,historiografiou/NOUN
farebná/ADJ,ligotavá/ADJ,žiara/NOUN
jediným/ADJ,obrovským/ADJ,skokom/NOUN
mravčia/ADJ,zdravotná/ADJ,sestrička/NOUN
Prekrásny/ADJ,pestrodfarebný/ADJ,motýľ/NOUN
krásneho/ADJ,letného/ADJ,večera/NOUN
obrovskou/ADJ,smutnou/ADJ,vŕbou/NOUN
víťaznú/ADJ,vodnú/ADJ,bitvu/NOUN
podzemnými/ADJ,chrobačími/ADJ,chodbami/NOUN
rýchlu/ADJ,zdravotnú/ADJ,pomoc/NOUN
Teplé/ADJ,letné/ADJ,dni/NOUN
vynikajúcom/ADJ,skalickom/ADJ,gymnáziu/NOUN
myšiakove/ADJ,ďalšie/ADJ,požiadavky/NOUN
obrovské/ADJ,šalátové/ADJ,hlavy/NOUN
sladkými/ADJ,včelími/ADJ,špicmi/NOUN
voňavé/ADJ,krvavé/ADJ,klobásky/NOUN
pestré/ADJ,slepačie/ADJ,perá/NOUN
rozospaté/ADJ,včelie/ADJ,hlávky/NOUN
svetielkujúca/ADJ,zelená/ADJ,farba/NOUN
ruský/ADJ,oporný/ADJ,bod/NOUN
Veľký/ADJ,futbalový/ADJ,zápas/NOUN
Veľká/ADJ,letecká/ADJ,súťaž/NOUN
malým/ADJ,oranžovým/ADJ,cylindrom/NOUN
spomenutého/ADJ,desatinného/ADJ,systému/NOUN
Tarzanova/ADJ,najlepšia/ADJ,priateľka/NOUN
Nervózny/ADJ,mladý/ADJ,slon/NOUN
Európskej/ADJ,demokratickej/ADJ,únie/NOUN
Európskej/ADJ,demokratickej/ADJ,únie/NOUN
prázdne/ADJ,kokakolové/ADJ,plechovice/NOUN
správna/ADJ,slovenská/ADJ,výslovnosť/NOUN
hlboké/ADJ,hnedé/ADJ,oči/NOUN
prekrásne/ADJ,staré/ADJ,autíčko/NOUN
dnešný/ADJ,spisovný/ADJ,jazyk/NOUN
Starú/ADJ,meravú/ADJ,nekompromisnosť/NOUN
prázdne/ADJ,kokakolové/ADJ,plechovice/NOUN
novú/ADJ,internetovú/ADJ,televíziu/NOUN
