dèficit/NOUN,fiscal/ADJ,català/ADJ
estructures/NOUN,estatals/ADJ,descentralitzades/ADJ
determinats/ADJ,elements/NOUN,històrics/ADJ
millor/ADJ,manera/NOUN,possible/ADJ
documents/NOUN,polítics/ADJ,nacionalistes/ADJ
secretari/NOUN,general/ADJ,convergent/ADJ
nou/ADJ,acord/NOUN,polític/ADJ
pràctica/NOUN,política/ADJ,quotidiana/ADJ
presumpte/ADJ,finançament/NOUN,irregular/ADJ
llarg/ADJ,procés/NOUN,constructiu/ADJ
capacitats/NOUN,psicomotrius/ADJ,normals/ADJ
anterior/ADJ,equip/NOUN,consistorial/ADJ
únic/ADJ,equip/NOUN,català/ADJ
sensibilització/NOUN,ciutadana/ADJ,actual/ADJ
nou/ADJ,text/NOUN,normatiu/ADJ
principals/ADJ,formacions/NOUN,espanyoles/ADJ
plats/NOUN,preparats/ADJ,deshidratats/ADJ
únic/ADJ,fabricant/NOUN,espanyol/ADJ
pes/NOUN,estratègic/ADJ,excessiu/ADJ
política/NOUN,europea/ADJ,comuna/ADJ
millor/ADJ,actuació/NOUN,espanyola/ADJ
principals/ADJ,places/NOUN,continentals/ADJ
quadro/NOUN,macroeconòmic/ADJ,espanyol/ADJ
gran/ADJ,claredat/NOUN,òptica/ADJ
eclèctic/ADJ,cartell/NOUN,musical/ADJ
pop/NOUN,rock/ADJ,espanyol/ADJ
bel·ligerant/ADJ,rock/NOUN,urbà/ADJ
expansió/NOUN,econòmica/ADJ,europea/ADJ
defensa/NOUN,central/ADJ,argentí/ADJ
cos/NOUN,tècnic/ADJ,blanc/ADJ
forta/ADJ,crisi/NOUN,econòmica/ADJ
delicada/ADJ,situació/NOUN,política/ADJ
societats/NOUN,anònimes/ADJ,esportives/ADJ
institucions/NOUN,financeres/ADJ,internacionals/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
sindicat/NOUN,vertical/ADJ,franquista/ADJ
alt/ADJ,valor/NOUN,cultural/ADJ
nombrosos/ADJ,auguris/NOUN,apocalíptics/ADJ
complexos/ADJ,sistemes/NOUN,informàtics/ADJ
brutal/ADJ,actuació/NOUN,policial/ADJ
successius/ADJ,plans/NOUN,generals/ADJ
nou/ADJ,pla/NOUN,general/ADJ
anterior/ADJ,norma/NOUN,urbanística/ADJ
nou/ADJ,pla/NOUN,general/ADJ
agressió/NOUN,sexual/ADJ,continuada/ADJ
nova/ADJ,norma/NOUN,urbanística/ADJ
simple/ADJ,llanxa/NOUN,pneumàtica/ADJ
clar/ADJ,greuge/NOUN,comparatiu/ADJ
circumstàncies/NOUN,locals/ADJ,determinades/ADJ
línia/NOUN,elèctrica/ADJ,aèria/ADJ
àmplia/ADJ,majoria/NOUN,absoluta/ADJ
nous/ADJ,quadres/NOUN,dirigents/ADJ
primera/ADJ,corona/NOUN,metropolitana/ADJ
transport/NOUN,sanitari/ADJ,urgent/ADJ
anomenat/ADJ,cinturó/NOUN,roig/ADJ
eleccions/NOUN,generals/ADJ,últimes/ADJ
projecte/NOUN,polític/ADJ,comú/ADJ
espai/NOUN,polític/ADJ,important/ADJ
present/ADJ,curs/NOUN,polític/ADJ
pa/NOUN,precuinat/ADJ,congelat/ADJ
pròpia/ADJ,direcció/NOUN,general/ADJ
visió/NOUN,política/ADJ,concreta/ADJ
pròxims/ADJ,llargmetratges/NOUN,especials/ADJ
important/ADJ,presència/NOUN,internacional/ADJ
simples/ADJ,seus/NOUN,administratives/ADJ
recursos/NOUN,privats/ADJ,locals/ADJ
llarga/ADJ,llista/NOUN,inicial/ADJ
responsable/NOUN,civil/ADJ,subsidiari/ADJ
penes/NOUN,màximes/ADJ,possibles/ADJ
tercer/ADJ,grau/NOUN,penitenciari/ADJ
cinquena/ADJ,vegada/NOUN,consecutiva/ADJ
profunds/ADJ,desequilibris/NOUN,territorials/ADJ
nova/ADJ,relació/NOUN,orgànica/ADJ
operacions/NOUN,comercials/ADJ,reals/ADJ
ferma/ADJ,tasca/NOUN,sindical/ADJ
nova/ADJ,mostra/NOUN,itinerant/ADJ
formació/NOUN,professional/ADJ,integrada/ADJ
model/NOUN,institucional/ADJ,estable/ADJ
espais/NOUN,naturals/ADJ,europeus/ADJ
nombroses/ADJ,associacions/NOUN,europees/ADJ
prestigiós/ADJ,segell/NOUN,discogràfic/ADJ
primer/ADJ,gran/ADJ,espai/NOUN
expedient/NOUN,penitenciari/ADJ,complet/ADJ
il·limitada/ADJ,força/NOUN,inventiva/ADJ
cost/NOUN,total/ADJ,estimat/ADJ
grups/NOUN,miners/ADJ,neolítics/ADJ
complex/NOUN,miner/ADJ,prehistòric/ADJ
complex/NOUN,miner/ADJ,soterrani/ADJ
principals/ADJ,atractius/NOUN,turístics/ADJ
actual/ADJ,dèficit/NOUN,fiscal/ADJ
desenvolupament/NOUN,econòmic/ADJ,local/ADJ
grup/NOUN,parlamentari/ADJ,popular/ADJ
principal/ADJ,zona/NOUN,productora/ADJ
principals/ADJ,nuclis/NOUN,turístics/ADJ
gran/ADJ,assignatura/NOUN,pendent/ADJ
serveis/NOUN,jurídics/ADJ,municipals/ADJ
cadena/NOUN,privada/ADJ,espanyola/ADJ
mitjans/NOUN,audiovisuals/ADJ,locals/ADJ
esmentat/ADJ,element/NOUN,vital/ADJ
escassa/ADJ,repercussió/NOUN,directa/ADJ
tràmits/NOUN,parlamentaris/ADJ,necessaris/ADJ
nombroses/ADJ,dilacions/NOUN,indegudes/ADJ
importants/ADJ,mancances/NOUN,estructurals/ADJ
explotacions/NOUN,lleteres/ADJ,empordaneses/ADJ
ajustat/ADJ,marge/NOUN,econòmic/ADJ
àmplies/ADJ,variants/NOUN,musicals/ADJ
darrera/ADJ,assemblea/NOUN,general/ADJ
correcta/ADJ,gestió/NOUN,forestal/ADJ
explotacions/NOUN,forestals/ADJ,familiars/ADJ
política/NOUN,forestal/ADJ,pròpia/ADJ
major/ADJ,pes/NOUN,polític/ADJ
gran/ADJ,reclam/NOUN,turístic/ADJ
activitats/NOUN,agroforestals/ADJ,tradicionals/ADJ
grans/ADJ,religions/NOUN,monoteistes/ADJ
cors/NOUN,infantils/ADJ,procedents/ADJ
prestigiosos/ADJ,cors/NOUN,infantils/ADJ
grans/ADJ,religions/NOUN,monoteistes/ADJ
conjunt/NOUN,femení/ADJ,francès/ADJ
música/NOUN,sufí/ADJ,qawwali/ADJ
gran/ADJ,interès/NOUN,artístic/ADJ
novè/ADJ,creuer/NOUN,turístic/ADJ
capacitat/NOUN,màxima/ADJ,coberta/ADJ
suposat/ADJ,acte/NOUN,administratiu/ADJ
enginyeria/NOUN,tècnica/ADJ,química/ADJ
primer/ADJ,expedient/NOUN,greu/ADJ
grans/ADJ,partits/NOUN,estatals/ADJ
gran/ADJ,valor/NOUN,ecològic/ADJ
virulent/ADJ,incendi/NOUN,forestal/ADJ
antiga/ADJ,central/NOUN,elèctrica/ADJ
resistència/NOUN,ciutadana/ADJ,internacional/ADJ
millors/ADJ,equips/NOUN,tècnics/ADJ
desena/ADJ,economia/NOUN,mundial/ADJ
producte/NOUN,nacional/ADJ,brut/ADJ
tercera/ADJ,potència/NOUN,econòmica/ADJ
primera/ADJ,economia/NOUN,mundial/ADJ
última/ADJ,assemblea/NOUN,anual/ADJ
primera/ADJ,companyia/NOUN,especialitzada/ADJ
tram/NOUN,institucional/ADJ,espanyol/ADJ
autèntica/ADJ,carrera/NOUN,contrarellotge/ADJ
petita/ADJ,representació/NOUN,pàtria/ADJ
alt/ADJ,poder/NOUN,adquisitiu/ADJ
millors/ADJ,especialistes/NOUN,italians/ADJ
valor/NOUN,cultural/ADJ,històric/ADJ
marca/NOUN,cinematogràfica/ADJ,gironina/ADJ
bandes/NOUN,musicals/ADJ,noves/ADJ
món/NOUN,cultural/ADJ,independent/ADJ
darrer/ADJ,treball/NOUN,discogràfic/ADJ
futura/ADJ,divisió/NOUN,territorial/ADJ
nova/ADJ,divisió/NOUN,territorial/ADJ
primera/ADJ,víctima/NOUN,mortal/ADJ
institucions/NOUN,internacionals/ADJ,relacionades/ADJ
últim/ADJ,govern/NOUN,socialista/ADJ
música/NOUN,tradicional/ADJ,napolitana/ADJ
tradició/NOUN,cultural/ADJ,marroquina/ADJ
freqüents/ADJ,càstigs/NOUN,corporals/ADJ
suposat/ADJ,mal/ADJ,comportament/NOUN
primera/ADJ,zona/NOUN,humida/ADJ
màxims/ADJ,organismes/NOUN,especialitzats/ADJ
zones/NOUN,humides/ADJ,euroafricanes/ADJ
centre/NOUN,portuari/ADJ,tarragoní/ADJ
formació/NOUN,musical/ADJ,italiana/ADJ
espais/NOUN,públics/ADJ,municipals/ADJ
ajuda/NOUN,econòmica/ADJ,il·legal/ADJ
director/NOUN,executiu/ADJ,propi/ADJ
conseller/NOUN,director/ADJ,general/ADJ
política/NOUN,agrícola/ADJ,comuna/ADJ
pròxims/ADJ,grans/ADJ,premis/NOUN
grans/ADJ,ciutats/NOUN,europees/ADJ
nous/ADJ,locals/NOUN,nocturns/ADJ
històriques/ADJ,embarcacions/NOUN,insubmergibles/ADJ
nous/ADJ,paradigmes/NOUN,científics/ADJ
catàleg/NOUN,raonat/ADJ,definitiu/ADJ
antiga/ADJ,caserna/NOUN,militar/ADJ
manifestació/NOUN,cultural/ADJ,folklòrica/ADJ
sector/NOUN,turístic/ADJ,andorrà/ADJ
petit/ADJ,parc/NOUN,temàtic/ADJ
primer/ADJ,ministre/NOUN,portuguès/ADJ
nou/ADJ,director/NOUN,general/ADJ
grup/NOUN,automobilístic/ADJ,japonès/ADJ
excel·lent/ADJ,defensa/NOUN,espanyola/ADJ
nous/ADJ,habitants/NOUN,emancipats/ADJ
creixent/ADJ,onada/NOUN,immigratòria/ADJ
primera/ADJ,sessió/NOUN,plenària/ADJ
grans/ADJ,corporacions/NOUN,industrials/ADJ
petit/ADJ,parc/NOUN,temàtic/ADJ
obertura/NOUN,econòmica/ADJ,total/ADJ
primera/ADJ,retrospectiva/NOUN,real/ADJ
nou/ADJ,llenguatge/NOUN,cinematogràfic/ADJ
entramat/NOUN,economicofinancer/ADJ,actual/ADJ
bombolla/NOUN,financera/ADJ,actual/ADJ
situacions/NOUN,meteorològiques/ADJ,extremes/ADJ
nou/ADJ,front/NOUN,atlàntic/ADJ
enginyers/NOUN,industrials/ADJ,catalans/ADJ
millor/ADJ,gestió/NOUN,integral/ADJ
polèmic/ADJ,fullet/NOUN,informatiu/ADJ
noves/ADJ,portes/NOUN,laterals/ADJ
segona/ADJ,zona/NOUN,humida/ADJ
nou/ADJ,codi/NOUN,mèdic/ADJ
nou/ADJ,codi/NOUN,mèdic/ADJ
renovat/ADJ,codi/NOUN,mèdic/ADJ
única/ADJ,capital/NOUN,catalana/ADJ
organisme/NOUN,internacional/ADJ,antidopatge/ADJ
codi/NOUN,mèdic/ADJ,universal/ADJ
futur/ADJ,recinte/NOUN,firal/ADJ
destacats/ADJ,exdirigents/NOUN,socialistes/ADJ
principals/ADJ,líders/NOUN,sindicals/ADJ
grans/ADJ,projectes/NOUN,lúdics/ADJ
màxima/ADJ,autoritat/NOUN,municipal/ADJ
determinades/ADJ,corporacions/NOUN,financeres/ADJ
màxim/ADJ,nombre/NOUN,possible/ADJ
tradicional/ADJ,dinar/NOUN,popular/ADJ
cua/NOUN,aixecada/ADJ,igual/ADJ
pitjor/ADJ,crisi/NOUN,econòmica/ADJ
sacrosantes/ADJ,lleis/NOUN,nord-americanes/ADJ
pura/ADJ,aversió/NOUN,estètica/ADJ
últims/ADJ,llenguatges/NOUN,compositius/ADJ
sucosos/ADJ,contractes/NOUN,publicitaris/ADJ
primera/ADJ,explosió/NOUN,atòmica/ADJ
virus/NOUN,mortal/ADJ,desconegut/ADJ
antigues/ADJ,instal·lacions/NOUN,militars/ADJ
gran/ADJ,trobada/NOUN,musical/ADJ
última/ADJ,sessió/NOUN,borsària/ADJ
simple/ADJ,fil/NOUN,narratiu/ADJ
millor/ADJ,film/NOUN,animat/ADJ
moderat/ADJ,replegament/NOUN,aïllacionista/ADJ
complex/NOUN,militar/ADJ,industrial/ADJ
depauperades/ADJ,arques/NOUN,russes/ADJ
nova/ADJ,experiència/NOUN,reformista/ADJ
única/ADJ,negociació/NOUN,possible/ADJ
acte/NOUN,religiós/ADJ,oficial/ADJ
nombrosos/ADJ,universitaris/NOUN,paristas/ADJ
determinades/ADJ,entitats/NOUN,financeres/ADJ
actual/ADJ,sistema/NOUN,espanyol/ADJ
poder/NOUN,econòmic/ADJ,important/ADJ
tradicional/ADJ,pràctica/NOUN,agrícola/ADJ
màxima/ADJ,injustícia/NOUN,social/ADJ
segona/ADJ,guerra/NOUN,mundial/ADJ
tristes/ADJ,ombres/NOUN,ambulants/ADJ
tendència/NOUN,contestatària/ADJ,interna/ADJ
nous/ADJ,fluxos/NOUN,migratoris/ADJ
nombrosos/ADJ,textos/NOUN,bàsics/ADJ
política/NOUN,agrícola/ADJ,comuna/ADJ
nou/ADJ,espai/NOUN,escènic/ADJ
tarifa/NOUN,plana/ADJ,telefònica/ADJ
línia/NOUN,telefònica/ADJ,tradicional/ADJ
nova/ADJ,sèrie/NOUN,documental/ADJ
primer/ADJ,banc/NOUN,espanyol/ADJ
principal/ADJ,objectiu/NOUN,declarat/ADJ
dirigents/NOUN,polítics/ADJ,clau/ADJ
primer/ADJ,banc/NOUN,espanyol/ADJ
màxim/ADJ,nombre/NOUN,possible/ADJ
principals/ADJ,rius/NOUN,catalans/ADJ
antiga/ADJ,gran/ADJ,mesquita/NOUN
disciplina/NOUN,musical/ADJ,extraordinària/ADJ
darrers/ADJ,resultats/NOUN,electorals/ADJ
apetit/NOUN,sexual/ADJ,desmesurat/ADJ
greus/ADJ,disfuncions/NOUN,erèctils/ADJ
primers/ADJ,éssers/NOUN,immortals/ADJ
gran/ADJ,feina/NOUN,feta/ADJ
edifici/NOUN,religiós/ADJ,romànic/ADJ
pendents/ADJ,causes/NOUN,judicials/ADJ
millors/ADJ,clubs/NOUN,espanyols/ADJ
autoritats/NOUN,locals/ADJ,europees/ADJ
residus/NOUN,sòlids/ADJ,flotants/ADJ
nous/ADJ,panells/NOUN,informatius/ADJ
millors/ADJ,masses/NOUN,corals/ADJ
positives/ADJ,previsions/NOUN,econòmiques/ADJ
violí/NOUN,barroc/ADJ,original/ADJ
nou/ADJ,director/NOUN,general/ADJ
primera/ADJ,transacció/NOUN,real/ADJ
extraordinària/ADJ,traça/NOUN,manual/ADJ
proposta/NOUN,econòmica/ADJ,definitiva/ADJ
projecte/NOUN,executiu/ADJ,definitiu/ADJ
problemes/NOUN,cardíacs/ADJ,greus/ADJ
criteris/NOUN,mèdics/ADJ,establerts/ADJ
mort/NOUN,cardíaca/ADJ,sobtada/ADJ
alta/ADJ,competició/NOUN,esportiva/ADJ
nous/ADJ,equipaments/NOUN,urbans/ADJ
transport/NOUN,públic/ADJ,col·lectiu/ADJ
tropes/NOUN,militars/ADJ,sèrbies/ADJ
organitzacions/NOUN,sardanistes/ADJ,catalanes/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
secretari/NOUN,general/ADJ,aliat/ADJ
força/NOUN,política/ADJ,seriosa/ADJ
coneguda/ADJ,marca/NOUN,alemanya/ADJ
organitzacions/NOUN,sardanistes/ADJ,catalanes/ADJ
orfenats/NOUN,estatals/ADJ,xinesos/ADJ
principals/ADJ,associacions/NOUN,judicials/ADJ
conductes/NOUN,delictives/ADJ,similars/ADJ
bons/ADJ,resultats/NOUN,electorals/ADJ
primera/ADJ,gran/ADJ,ciutat/NOUN
gran/ADJ,definició/NOUN,ideològica/ADJ
actual/ADJ,secretari/NOUN,general/ADJ
partit/NOUN,nacionalista/ADJ,català/ADJ
nuclis/NOUN,urbans/ADJ,dispersos/ADJ
iniciatives/NOUN,legislatives/ADJ,importantíssimes/ADJ
discurs/NOUN,nacionalista/ADJ,excloent/ADJ
determinades/ADJ,competicions/NOUN,esportives/ADJ
nou/ADJ,model/NOUN,organitzatiu/ADJ
club/NOUN,privat/ADJ,barceloní/ADJ
nous/ADJ,casos/NOUN,empresarials/ADJ
gran/ADJ,sentit/NOUN,comú/ADJ
excepcionals/ADJ,condicions/NOUN,físiques/ADJ
primera/ADJ,regata/NOUN,mallorquina/ADJ
primers/ADJ,dissenys/NOUN,urbanístics/ADJ
nous/ADJ,àmbits/NOUN,ciutadans/ADJ
major/ADJ,alarma/NOUN,social/ADJ
major/ADJ,alarma/NOUN,social/ADJ
gran/ADJ,premi/NOUN,automobilístic/ADJ
principals/ADJ,reclams/NOUN,turístics/ADJ
xarxa/NOUN,viària/ADJ,catalana/ADJ
màxim/ADJ,interès/NOUN,juvenil/ADJ
nova/ADJ,condició/NOUN,juvenil/ADJ
nova/ADJ,condició/NOUN,juvenil/ADJ
canvi/NOUN,conceptual/ADJ,essencial/ADJ
gir/NOUN,doctrinal/ADJ,important/ADJ
altíssima/ADJ,graduació/NOUN,alcohòlica/ADJ
veterà/ADJ,artista/NOUN,valencià/ADJ
principal/ADJ,conflicte/NOUN,actual/ADJ
despeses/NOUN,judicials/ADJ,particulars/ADJ
màxima/ADJ,repercussió/NOUN,popular/ADJ
mercat/NOUN,laboral/ADJ,català/ADJ
efectes/NOUN,secundaris/ADJ,descrits/ADJ
jove/NOUN,remer/ADJ,britànic/ADJ
nombrosos/ADJ,aparells/NOUN,electrodomèstics/ADJ
actuals/ADJ,tendències/NOUN,jazzístiques/ADJ
educació/NOUN,musical/ADJ,clàssica/ADJ
autèntic/ADJ,desenvolupament/NOUN,econòmic/ADJ
nombroses/ADJ,agències/NOUN,fotogràfiques/ADJ
cultura/NOUN,catalana/ADJ,contemporània/ADJ
grans/ADJ,condecoracions/NOUN,franceses/ADJ
història/NOUN,caòtica/ADJ,similar/ADJ
infal·lible/ADJ,olfacte/NOUN,literari/ADJ
pròximes/ADJ,eleccions/NOUN,autonòmiques/ADJ
gran/ADJ,acompanyament/NOUN,inicial/ADJ
pobres/ADJ,mortals/NOUN,masculins/ADJ
petits/ADJ,gestos/NOUN,quotidians/ADJ
gran/ADJ,tristesa/NOUN,col·lectiva/ADJ
primer/ADJ,ministre/NOUN,francès/ADJ
seguretat/NOUN,preventiva/ADJ,palestina/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
primer/ADJ,ministre/NOUN,israelià/ADJ
enormes/ADJ,pressions/NOUN,internacionals/ADJ
campanya/NOUN,sagnant/ADJ,israeliana/ADJ
actual/ADJ,xarxa/NOUN,metropolitana/ADJ
xarxa/NOUN,metropolitana/ADJ,existent/ADJ
noves/ADJ,infrastructures/NOUN,metropolitanes/ADJ
velocitat/NOUN,comercial/ADJ,millor/ADJ
defenses/NOUN,antiaèries/ADJ,iraquianes/ADJ
sol/ADJ,àpat/NOUN,diari/ADJ
cuina/NOUN,típica/ADJ,catalana/ADJ
nombroses/ADJ,qüestions/NOUN,clau/ADJ
principals/ADJ,grups/NOUN,parlamentaris/ADJ
tasca/NOUN,executiva/ADJ,quotidiana/ADJ
consegüents/ADJ,intents/NOUN,frustrats/ADJ
grans/ADJ,lletres/NOUN,negres/ADJ
primer/ADJ,fabricant/NOUN,espanyol/ADJ
mercat/NOUN,continu/ADJ,espanyol/ADJ
autèntica/ADJ,identitat/NOUN,sexual/ADJ
firma/NOUN,electrònica/ADJ,fiscal/ADJ
setè/ADJ,lloc/NOUN,europeu/ADJ
comunitats/NOUN,autònomes/ADJ,espanyoles/ADJ
inversió/NOUN,empresarial/ADJ,catalana/ADJ
únic/ADJ,factor/NOUN,negatiu/ADJ
segona/ADJ,comunitat/NOUN,autònoma/ADJ
utilització/NOUN,pública/ADJ,ancestral/ADJ
partits/NOUN,polítics/ADJ,catalans/ADJ
partits/NOUN,polítics/ADJ,catalans/ADJ
divisions/NOUN,polítiques/ADJ,internes/ADJ
llargues/ADJ,vacances/NOUN,estivals/ADJ
gran/ADJ,plaça/NOUN,central/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
plat/NOUN,fort/ADJ,teatral/ADJ
correu/NOUN,informàtic/ADJ,personal/ADJ
últim/ADJ,mariscal/NOUN,portuguès/ADJ
víctimes/NOUN,mortals/ADJ,infantils/ADJ
assumides/ADJ,competències/NOUN,executives/ADJ
líder/NOUN,socialdemòcrata/ADJ,xilè/ADJ
aliança/NOUN,governamental/ADJ,xilena/ADJ
present/ADJ,gira/NOUN,europea/ADJ
inabastable/ADJ,tasca/NOUN,editora/ADJ
segona/ADJ,edició/NOUN,ampliada/ADJ
política/NOUN,oficial/ADJ,nord-americana/ADJ
guerrilla/NOUN,separatista/ADJ,tàmil/ADJ
dictadura/NOUN,militar/ADJ,argentina/ADJ
nova/ADJ,ordenació/NOUN,urbanística/ADJ
sòl/NOUN,urbanitzable/ADJ,possible/ADJ
nova/ADJ,llei/NOUN,estatal/ADJ
promoció/NOUN,urbanística/ADJ,privada/ADJ
cinquena/ADJ,vegada/NOUN,consecutiva/ADJ
breus/ADJ,eterns/ADJ,minuts/NOUN
natural/ADJ,relació/NOUN,sexual/ADJ
única/ADJ,manera/NOUN,natural/ADJ
suposada/ADJ,violència/NOUN,domèstica/ADJ
ordinadors/NOUN,personals/ADJ,portàtils/ADJ
antics/ADJ,espais/NOUN,industrials/ADJ
interès/NOUN,turístic/ADJ,evident/ADJ
única/ADJ,causa/NOUN,directa/ADJ
Importants/ADJ,músics/NOUN,internacionals/ADJ
moviment/NOUN,separatista/ADJ,quebequès/ADJ
anomenada/ADJ,revolució/NOUN,tranquil·la/ADJ
primer/ADJ,ministre/NOUN,grec/ADJ
Nou/ADJ,candidat/NOUN,presidencial/ADJ
primer/ADJ,ministre/NOUN,belga/ADJ
futur/ADJ,secretari/NOUN,general/ADJ
nova/ADJ,organització/NOUN,territorial/ADJ
diari/NOUN,progovernamental/ADJ,iugoslau/ADJ
serveis/NOUN,secrets/ADJ,francesos/ADJ
primer/ADJ,ministre/NOUN,britànic/ADJ
espectacular/ADJ,persecució/NOUN,policial/ADJ
únic/ADJ,govern/NOUN,democràtic/ADJ
propi/ADJ,procés/NOUN,creador/ADJ
forces/NOUN,polítiques/ADJ,catalanes/ADJ
corpus/NOUN,polític/ADJ,compartit/ADJ
administracions/NOUN,públiques/ADJ,catalanes/ADJ
política/NOUN,nacional/ADJ,catalana/ADJ
grans/ADJ,objectius/NOUN,nacionals/ADJ
fàcil/ADJ,sintonia/NOUN,conjunta/ADJ
gran/ADJ,repte/NOUN,col·lectiu/ADJ
bona/ADJ,base/NOUN,jurídica/ADJ
complexitat/NOUN,sociològica/ADJ,actual/ADJ
nova/ADJ,classe/NOUN,política/ADJ
visió/NOUN,doctrinal/ADJ,culturalista/ADJ
pesta/NOUN,porcina/ADJ,clàssica/ADJ
nova/ADJ,línia/NOUN,elèctrica/ADJ
alt/ADJ,valor/NOUN,ecològic/ADJ
grans/ADJ,centres/NOUN,consumidors/ADJ
residus/NOUN,municipals/ADJ,especials/ADJ
sola/ADJ,força/NOUN,política/ADJ
pròxim/ADJ,secretari/NOUN,general/ADJ
present/ADJ,curs/NOUN,polític/ADJ
major/ADJ,claredat/NOUN,política/ADJ
gran/ADJ,encert/NOUN,estratègic/ADJ
pavelló/NOUN,poliesportiu/ADJ,municipal/ADJ
situació/NOUN,política/ADJ,catalana/ADJ
nova/ADJ,etapa/NOUN,política/ADJ
actual/ADJ,aparcament/NOUN,públic/ADJ
convocatòria/NOUN,electoral/ADJ,avançada/ADJ
majoria/NOUN,nacionalista/ADJ,suficient/ADJ
nova/ADJ,fase/NOUN,política/ADJ
nova/ADJ,data/NOUN,fixada/ADJ
primera/ADJ,actuació/NOUN,pública/ADJ
actual/ADJ,situació/NOUN,institucional/ADJ
possible/ADJ,data/NOUN,definitiva/ADJ
temps/NOUN,màxim/ADJ,garantit/ADJ
marc/NOUN,jurídic/ADJ,general/ADJ
segona/ADJ,comunitat/NOUN,autònoma/ADJ
darreres/ADJ,eleccions/NOUN,municipals/ADJ
influent/ADJ,administració/NOUN,presidencial/ADJ
població/NOUN,civil/ADJ,txetxena/ADJ
única/ADJ,alternativa/NOUN,possible/ADJ
comandament/NOUN,militar/ADJ,rus/ADJ
nova/ADJ,mort/NOUN,violenta/ADJ
grangers/NOUN,blancs/ADJ,assassinats/ADJ
principal/ADJ,força/NOUN,política/ADJ
nova/ADJ,força/NOUN,política/ADJ
casa/NOUN,reial/ADJ,noruega/ADJ
circumstàncies/NOUN,polítiques/ADJ,actuals/ADJ
mitjanes/NOUN,horàries/ADJ,possibles/ADJ
contaminants/NOUN,atmosfèrics/ADJ,investigats/ADJ
responsabilitats/NOUN,polítiques/ADJ,compartides/ADJ
oscil·lant/ADJ,situació/NOUN,límit/ADJ
major/ADJ,sostenibilitat/NOUN,ambiental/ADJ
gran/ADJ,dèficit/NOUN,democràtic/ADJ
greus/ADJ,irregularitats/NOUN,urbanístiques/ADJ
greus/ADJ,irregularitats/NOUN,urbanístiques/ADJ
primera/ADJ,secretària/NOUN,socialista/ADJ
anterior/ADJ,període/NOUN,polític/ADJ
sentència/NOUN,ferma/ADJ,judicial/ADJ
ministre/NOUN,britànic/ADJ,gai/ADJ
primera/ADJ,acusació/NOUN,directa/ADJ
vaixell/NOUN,mercant/ADJ,xipriota/ADJ
pista/NOUN,poliesportiva/ADJ,coberta/ADJ
grans/ADJ,temes/NOUN,pendents/ADJ
antic/ADJ,jardí/NOUN,musulmà/ADJ
recent/ADJ,nomenat/ADJ,lehendakari/NOUN
secretari/NOUN,general/ADJ,sortint/ADJ
franges/NOUN,horàries/ADJ,concretes/ADJ
assemblea/NOUN,general/ADJ,extraordinària/ADJ
esdeveniment/NOUN,vital/ADJ,estresant/ADJ
condicions/NOUN,climatològiques/ADJ,excepcionals/ADJ
