gasto/NOUN,público/ADJ,total/ADJ
produto/NOUN,interno/ADJ,bruto/ADJ
programa/NOUN,político/ADJ,comum/ADJ
veículos/NOUN,utilitários/ADJ,leves/ADJ
segundo/ADJ,título/NOUN,olímpico/ADJ
novos/ADJ,enfrentamentos/NOUN,sectários/ADJ
desenho/NOUN,estrutural/ADJ,original/ADJ
armamento/NOUN,individual/ADJ,novo/ADJ
primeira/ADJ,primeira/ADJ,medalha/NOUN
único/ADJ,acidente/NOUN,geográfico/ADJ
maior/ADJ,disputa/NOUN,esportiva/ADJ
TV/NOUN,estatal/ADJ,turca/ADJ
fibras/NOUN,musculares/ADJ,extrafusais/ADJ
segunda/ADJ,maior/ADJ,redução/NOUN
regulamento/NOUN,militar/ADJ,israelense/ADJ
primeiros/ADJ,treinos/NOUN,livres/ADJ
matriz/NOUN,energética/ADJ,brasileira/ADJ
fator/NOUN,sintético/ADJ,recombinante/ADJ
segunda/ADJ,maior/ADJ,frota/NOUN
setor/NOUN,público/ADJ,consolidado/ADJ
escolas/NOUN,agrotécnicas/ADJ,federais/ADJ
artes/NOUN,marciais/ADJ,mistas/ADJ
maior/ADJ,cidade/NOUN,síria/ADJ
pequena/ADJ,ilha/NOUN,toscana/ADJ
antiga/ADJ,colônia/NOUN,grega/ADJ
seguintes/ADJ,documentos/NOUN,pessoais/ADJ
maiores/ADJ,reservas/NOUN,mundiais/ADJ
abusivas/ADJ,condições/NOUN,trabalhistas/ADJ
música/NOUN,popular/ADJ,brasileira/ADJ
maior/ADJ,objetividade/NOUN,possível/ADJ
órgãos/NOUN,ambientais/ADJ,competentes/ADJ
grandes/ADJ,carvalhos/NOUN,seculares/ADJ
segundo/ADJ,ano/NOUN,consecutivo/ADJ
atividade/NOUN,extrativa/ADJ,mineral/ADJ
próximo/ADJ,dia/NOUN,útil/ADJ
golpe/NOUN,militar/ADJ,líbio/ADJ
primeira/ADJ,série/NOUN,dublada/ADJ
mau/ADJ,momento/NOUN,técnico/ADJ
cidade/NOUN,churrigueresca/ADJ,exemplar/ADJ
novo/ADJ,recorde/NOUN,histórico/ADJ
primeiro/ADJ,elemento/NOUN,sintético/ADJ
elevada/ADJ,produção/NOUN,acadêmica/ADJ
maiores/ADJ,heróis/NOUN,americanos/ADJ
último/ADJ,reduto/NOUN,inglês/ADJ
possível/ADJ,barriguinha/NOUN,saliente/ADJ
melhor/ADJ,atriz/NOUN,coadjuvante/ADJ
televisão/NOUN,oficial/ADJ,síria/ADJ
floresta/NOUN,tropical/ADJ,úmida/ADJ
maior/ADJ,medalhista/NOUN,olímpico/ADJ
centro/NOUN,cultural/ADJ,russo/ADJ
parque/NOUN,turístico/ADJ,temático/ADJ
distrito/NOUN,rural/ADJ,chinês/ADJ
novas/ADJ,ferramentas/NOUN,tecnológicas/ADJ
eventual/ADJ,segundo/ADJ,turno/NOUN
espaço/NOUN,aéreo/ADJ,sírio/ADJ
terceiro/ADJ,cartão/NOUN,amarelo/ADJ
quinto/ADJ,maior/ADJ,mercado/NOUN
poetas/NOUN,russos/ADJ,fundamentais/ADJ
entrevista/NOUN,coletiva/ADJ,posterior/ADJ
principais/ADJ,indicadores/NOUN,econômicos/ADJ
principal/ADJ,riqueza/NOUN,municipal/ADJ
maravilhosa/ADJ,cor/NOUN,vermelha/ADJ
novas/ADJ,ferrovias/NOUN,brasileiras/ADJ
segunda/ADJ,guerra/NOUN,mundial/ADJ
código/NOUN,penal/ADJ,russo/ADJ
primeiro/ADJ,instrumento/NOUN,musical/ADJ
colunismo/NOUN,social/ADJ,eletrônico/ADJ
jovem/ADJ,cantor/NOUN,italiano/ADJ
companhias/NOUN,ferroviárias/ADJ,americanas/ADJ
crise/NOUN,financeira/ADJ,internacional/ADJ
terceiro/ADJ,cartão/NOUN,amarelo/ADJ
quarto/ADJ,maior/ADJ,administrador/NOUN
únicas/ADJ,companhias/NOUN,aéreas/ADJ
atual/ADJ,deputado/NOUN,federal/ADJ
características/NOUN,genéticas/ADJ,diferentes/ADJ
atual/ADJ,comissão/NOUN,técnica/ADJ
melhor/ADJ,participação/NOUN,brasileira/ADJ
pale/ADJ,ales/NOUN,inglesas/ADJ
sistema/NOUN,judiciário/ADJ,brasileiro/ADJ
própria/ADJ,comissão/NOUN,técnica/ADJ
extensas/ADJ,modificações/NOUN,fisiológicas/ADJ
serviço/NOUN,Clássico/ADJ,analógico/ADJ
recentes/ADJ,documentos/NOUN,especiais/ADJ
primeiro/ADJ,edifício/NOUN,religioso/ADJ
nova/ADJ,capital/NOUN,administrativa/ADJ
primeiro/ADJ,presidente/NOUN,americano/ADJ
agitadas/ADJ,noites/NOUN,soteropolitanas/ADJ
terceiro/ADJ,cartão/NOUN,amarelo/ADJ
baixa/ADJ,umidade/NOUN,relativa/ADJ
ação/NOUN,civil/ADJ,pública/ADJ
raça/NOUN,pura/ADJ,ariana/ADJ
boas/ADJ,vindas/NOUN,especiais/ADJ
alto/ADJ,poder/NOUN,explosivo/ADJ
policiais/NOUN,militares/ADJ,baianos/ADJ
melhor/ADJ,campanha/NOUN,institucional/ADJ
gás/NOUN,natural/ADJ,veicular/ADJ
primeira/ADJ,medalha/NOUN,olímpica/ADJ
mesmo/ADJ,levantamento/NOUN,censitário/ADJ
forte/ADJ,expansão/NOUN,atual/ADJ
principais/ADJ,blue/ADJ,chips/NOUN
único/ADJ,modo/NOUN,ordinário/ADJ
nova/ADJ,unidade/NOUN,fabril/ADJ
grande/ADJ,momento/NOUN,econômico/ADJ
sistema/NOUN,médico/ADJ,natural/ADJ
última/ADJ,decisão/NOUN,liminar/ADJ
futura/ADJ,deputada/NOUN,federal/ADJ
supostos/ADJ,acertos/NOUN,financeirso/ADJ
próximo/ADJ,dia/NOUN,útil/ADJ
partículas/NOUN,quânticas/ADJ,individuais/ADJ
intensa/ADJ,inflamação/NOUN,abdominal/ADJ
mau/ADJ,funcionamento/NOUN,cardiovascular/ADJ
televisão/NOUN,humorística/ADJ,venezuelana/ADJ
propaganda/NOUN,eleitoral/ADJ,antecipada/ADJ
seguros/NOUN,sociais/ADJ,obrigatórios/ADJ
crise/NOUN,econômica/ADJ,mundial/ADJ
maior/ADJ,produtora/NOUN,mundial/ADJ
vidros/NOUN,elétricos/ADJ,dianteiros/ADJ
mercado/NOUN,corporativo/ADJ,privado/ADJ
grandes/ADJ,unidades/NOUN,conceituais/ADJ
antiga/ADJ,ginástica/NOUN,geral/ADJ
segunda/ADJ,maior/ADJ,cidade/NOUN
baixo/ADJ,teor/NOUN,alcóolico/ADJ
principais/ADJ,pleitos/NOUN,forenses/ADJ
lucro/NOUN,líquido/ADJ,ajustado/ADJ
serviços/NOUN,públicos/ADJ,deficientes/ADJ
velocidade/NOUN,orbital/ADJ,média/ADJ
segundo/ADJ,maior/ADJ,causador/NOUN
extensa/ADJ,tropa/NOUN,policial/ADJ
atividade/NOUN,econômica/ADJ,brasileira/ADJ
crise/NOUN,econômica/ADJ,internacional/ADJ
álcool/NOUN,etílico/ADJ,desnaturado/ADJ
primeiros/ADJ,contingentes/NOUN,brasileiros/ADJ
práticas/NOUN,culturais/ADJ,antigas/ADJ
fracassada/ADJ,insurreição/NOUN,comunista/ADJ
atuais/ADJ,campeões/NOUN,olímpicos/ADJ
políticas/NOUN,financeiras/ADJ,governamentais/ADJ
primeira/ADJ,parada/NOUN,técnica/ADJ
processo/NOUN,eleitoral/ADJ,democrático/ADJ
fracasso/NOUN,financeiro/ADJ,extraordinário/ADJ
eventos/NOUN,internacionais/ADJ,importantes/ADJ
linha/NOUN,sindical/ADJ,justa/ADJ
referidos/ADJ,circuitos/NOUN,neuronais/ADJ
médio/ADJ,ala/NOUN,direito/ADJ
maiores/ADJ,tragédias/NOUN,marítimas/ADJ
melhores/ADJ,condições/NOUN,físicas/ADJ
maiores/ADJ,indícios/NOUN,arquitectónicos/ADJ
danos/NOUN,morais/ADJ,coletivos/ADJ
cultura/NOUN,pop/ADJ,vintage/ADJ
real/ADJ,situação/NOUN,financeira/ADJ
primeiras/ADJ,sessões/NOUN,livres/ADJ
infantil/ADJ,cartão/NOUN,vermelho/ADJ
delegado/NOUN,geral/ADJ,adjunto/ADJ
plano/NOUN,orçamentário/ADJ,espanhol/ADJ
moeda/NOUN,única/ADJ,europeia/ADJ
recepção/NOUN,inicial/ADJ,positiva/ADJ
centro/NOUN,financeiro/ADJ,suíço/ADJ
importante/ADJ,atração/NOUN,tourística/ADJ
única/ADJ,pessoa/NOUN,lúcida/ADJ
produtos/NOUN,industrializados/ADJ,exportados/ADJ
rede/NOUN,privada/ADJ,virtual/ADJ
própria/ADJ,coerência/NOUN,interna/ADJ
principais/ADJ,eventos/NOUN,sociais/ADJ
possível/ADJ,intervenção/NOUN,militar/ADJ
grave/ADJ,situação/NOUN,econômica/ADJ
valente/ADJ,nação/NOUN,independente/ADJ
efeito/NOUN,visual/ADJ,atraente/ADJ
nova/ADJ,lei/NOUN,estadual/ADJ
famoso/ADJ,quarto/NOUN,verde/ADJ
terceira/ADJ,vez/NOUN,seguida/ADJ
primeira/ADJ,sociedade/NOUN,natural/ADJ
alianças/NOUN,históricas/ADJ,consolidadas/ADJ
primeiro/ADJ,tempo/NOUN,técnico/ADJ
tradicional/ADJ,clube/NOUN,paulistano/ADJ
estabilidade/NOUN,financeira/ADJ,global/ADJ
principais/ADJ,blocos/NOUN,econômicos/ADJ
deliberação/NOUN,policial/ADJ,precária/ADJ
vigilância/NOUN,epidemiológica/ADJ,local/ADJ
imprensa/NOUN,econômica/ADJ,brasileira/ADJ
sociedade/NOUN,civil/ADJ,organizada/ADJ
grupos/NOUN,opositores/ADJ,sírios/ADJ
câmaras/NOUN,legislativas/ADJ,municipais/ADJ
aviso/NOUN,prévio/ADJ,indenizado/ADJ
antigas/ADJ,repúblicas/NOUN,soviéticas/ADJ
pobre/ADJ,primeiro/ADJ,debate/NOUN
novo/ADJ,problema/NOUN,muscular/ADJ
mesmo/ADJ,nível/NOUN,hierárquico/ADJ
período/NOUN,renascentista/ADJ,musical/ADJ
cobertura/NOUN,jornalística/ADJ,seletiva/ADJ
sétima/ADJ,semana/NOUN,seguida/ADJ
maior/ADJ,produtor/NOUN,mundial/ADJ
atual/ADJ,conjuntura/NOUN,política/ADJ
doenças/NOUN,cardíacas/ADJ,graves/ADJ
máxima/ADJ,boa/ADJ,fé/NOUN
práticas/NOUN,comerciais/ADJ,abusivas/ADJ
experiente/ADJ,homem/NOUN,público/ADJ
primeiro/ADJ,livro/NOUN,autografado/ADJ
antigo/ADJ,bloco/NOUN,ferroviário/ADJ
nova/ADJ,metodologia/NOUN,pedagógica/ADJ
oitava/ADJ,eleição/NOUN,presidencial/ADJ
desempenho/NOUN,gráfico/ADJ,fraco/ADJ
aparência/NOUN,externa/ADJ,igual/ADJ
procedimento/NOUN,licitatório/ADJ,específico/ADJ
tecidos/NOUN,indígenas/ADJ,guatemaltecos/ADJ
segundo/ADJ,jogo/NOUN,consecutivo/ADJ
fair/ADJ,play/NOUN,financeiro/ADJ
breve/ADJ,guerra/NOUN,civil/ADJ
uso/NOUN,canônico/ADJ,anterior/ADJ
segunda/ADJ,maior/ADJ,siderúrgica/NOUN
internação/NOUN,hospitalar/ADJ,urgente/ADJ
intervenções/NOUN,jornalísticas/ADJ,curtas/ADJ
segundo/ADJ,grande/ADJ,teste/NOUN
terceira/ADJ,queda/NOUN,consecutiva/ADJ
vigésima/ADJ,alta/NOUN,consecutiva/ADJ
anúncio/NOUN,sequencial/ADJ,triplo/ADJ
popular/ADJ,programa/NOUN,infantil/ADJ
canal/NOUN,público/ADJ,americano/ADJ
primeiro/ADJ,produto/NOUN,comercial/ADJ
ginástica/NOUN,masculina/ADJ,chinesa/ADJ
terceiro/ADJ,título/NOUN,olímpico/ADJ
única/ADJ,comunicação/NOUN,terrestre/ADJ
importante/ADJ,legado/NOUN,social/ADJ
rede/NOUN,pública/ADJ,municipal/ADJ
poder/NOUN,público/ADJ,estadual/ADJ
Segundo/ADJ,maior/ADJ,campeão/NOUN
sistema/NOUN,jurídico/ADJ,romano/ADJ
taxa/NOUN,básica/ADJ,nominal/ADJ
hospitais/NOUN,universitários/ADJ,públicos/ADJ
segunda/ADJ,maior/ADJ,cidade/NOUN
maior/ADJ,pressão/NOUN,inflacionária/ADJ
temperatura/NOUN,máxima/ADJ,prevista/ADJ
inúmeras/ADJ,espécies/NOUN,químicas/ADJ
saldos/NOUN,devedores/ADJ,diários/ADJ
longo/ADJ,currículo/NOUN,olímpico/ADJ
grandes/ADJ,empresas/NOUN,multinacionais/ADJ
velocidade/NOUN,orbital/ADJ,média/ADJ
famílias/NOUN,ciganas/ADJ,romenas/ADJ
lendário/ADJ,estádio/NOUN,argentino/ADJ
referido/ADJ,ato/NOUN,normativo/ADJ
oitava/ADJ,rodada/NOUN,dupla/ADJ
piores/ADJ,resultados/NOUN,econômicos/ADJ
novos/ADJ,policiais/NOUN,civis/ADJ
principal/ADJ,competição/NOUN,internacional/ADJ
indústria/NOUN,gráfica/ADJ,mundial/ADJ
primeiro/ADJ,reforço/NOUN,estelar/ADJ
violência/NOUN,política/ADJ,palestina/ADJ
classes/NOUN,sociais/ADJ,elevadas/ADJ
grande/ADJ,peregrinação/NOUN,anual/ADJ
grande/ADJ,fervor/NOUN,religioso/ADJ
poderosa/ADJ,força/NOUN,militar/ADJ
futuro/ADJ,prefeito/NOUN,eleito/ADJ
despesa/NOUN,anual/ADJ,extra/ADJ
chamada/ADJ,terapia/NOUN,holística/ADJ
sistema/NOUN,nervoso/ADJ,central/ADJ
sistema/NOUN,elétrico/ADJ,brasileiro/ADJ
próxima/ADJ,sessão/NOUN,ordinária/ADJ
espaço/NOUN,aéreo/ADJ,estadunidense/ADJ
sangramento/NOUN,anal/ADJ,vivo/ADJ
agência/NOUN,espacial/ADJ,americana/ADJ
exílio/NOUN,político/ADJ,interno/ADJ
malformações/NOUN,congênitas/ADJ,especificadas/ADJ
preponderância/NOUN,cultural/ADJ,americana/ADJ
gestão/NOUN,pública/ADJ,rondoniense/ADJ
total/ADJ,segurança/NOUN,jurídica/ADJ
administrador/NOUN,colonial/ADJ,português/ADJ
endereço/NOUN,virtual/ADJ,protegido/ADJ
quinto/ADJ,melhor/ADJ,tenista/NOUN
maior/ADJ,flexibilidade/NOUN,comercial/ADJ
futuro/ADJ,tetracampeão/NOUN,olímpico/ADJ
pressão/NOUN,psicológica/ADJ,maior/ADJ
crescente/ADJ,descontentamento/NOUN,social/ADJ
importantes/ADJ,centros/NOUN,empresariais/ADJ
capitais/NOUN,financeiros/ADJ,estrangeiros/ADJ
grande/ADJ,polo/NOUN,econômico/ADJ
vida/NOUN,cultural/ADJ,ativa/ADJ
redes/NOUN,sociais/ADJ,digitais/ADJ
mesmas/ADJ,propriedades/NOUN,cimentantes/ADJ
atividade/NOUN,econômica/ADJ,interna/ADJ
aparelhos/NOUN,gravadores/ADJ,passivos/ADJ
comunicação/NOUN,estatais/ADJ,angolanos/ADJ
Líderes/NOUN,políticos/ADJ,gregos/ADJ
grande/ADJ,óculo/NOUN,ovalado/ADJ
melhor/ADJ,atriz/NOUN,coadjuvante/ADJ
boa/ADJ,saúde/NOUN,ocular/ADJ
fortíssimo/ADJ,apoio/NOUN,informal/ADJ
grandes/ADJ,catástrofes/NOUN,naturais/ADJ
posterior/ADJ,saída/NOUN,conturbada/ADJ
eleições/NOUN,gerais/ADJ,libanesas/ADJ
simples/ADJ,grafos/NOUN,planares/ADJ
pequenas/ADJ,janelas/NOUN,traseiras/ADJ
primeiro/ADJ,grande/ADJ,destaque/NOUN
unica/ADJ,igreja/NOUN,católica/ADJ
atual/ADJ,segundo/ADJ,colocado/NOUN
maior/ADJ,colégio/NOUN,eleitoral/ADJ
correcto/ADJ,isolamento/NOUN,térmico/ADJ
experiente/ADJ,política/NOUN,conservadora/ADJ
primeira/ADJ,fundação/NOUN,estável/ADJ
nova/ADJ,queda/NOUN,alviverde/ADJ
grande/ADJ,elemento/NOUN,erótico/ADJ
interessante/ADJ,duelo/NOUN,tático/ADJ
última/ADJ,audiência/NOUN,pública/ADJ
suposta/ADJ,relação/NOUN,sexual/ADJ
escândalo/NOUN,político/ADJ,sexual/ADJ
povos/NOUN,indígenas/ADJ,existentes/ADJ
segunda/ADJ,advertência/NOUN,amarela/ADJ
alta/ADJ,cúpula/NOUN,vermelha/ADJ
caixas/NOUN,econômicas/ADJ,paulistas/ADJ
dentes/NOUN,carniceiros/ADJ,cortantes/ADJ
primeira/ADJ,temporada/NOUN,toda/ADJ
bom/ADJ,momento/NOUN,atual/ADJ
primeira/ADJ,decisão/NOUN,continental/ADJ
delegação/NOUN,paralímpica/ADJ,brasileira/ADJ
campanha/NOUN,eleitoral/ADJ,americana/ADJ
desenvolvimento/NOUN,sustentável/ADJ,humano/ADJ
principais/ADJ,instalações/NOUN,químicas/ADJ
maior/ADJ,cooperativa/NOUN,agroindustrial/ADJ
primeiros/ADJ,personagens/NOUN,gays/ADJ
servidores/NOUN,federais/ADJ,grevistas/ADJ
maiores/ADJ,telenovelas/NOUN,juvenis/ADJ
raízes/NOUN,tuberosas/ADJ,vilosas/ADJ
primeira/ADJ,entrega/NOUN,oficial/ADJ
inúmeros/ADJ,controles/NOUN,policiais/ADJ
sistema/NOUN,tributário/ADJ,brasileiro/ADJ
antigos/ADJ,mausoléus/NOUN,muçulmanos/ADJ
última/ADJ,tradução/NOUN,brasileira/ADJ
chamadas/ADJ,mesas/NOUN,girantes/ADJ
terceiro/ADJ,cartão/NOUN,amarelo/ADJ
incrível/ADJ,lembrança/NOUN,positiva/ADJ
política/NOUN,monetária/ADJ,prudente/ADJ
crise/NOUN,financeira/ADJ,global./ADJ
assistência/NOUN,farmacêutica/ADJ,básica/ADJ
primeiros/ADJ,grupos/NOUN,humanos/ADJ
política/NOUN,externa/ADJ,brasileira/ADJ
grande/ADJ,diferenciação/NOUN,social/ADJ
grandes/ADJ,eventos/NOUN,públicos/ADJ
nova/ADJ,reforma/NOUN,bancária/ADJ
pequena/ADJ,cidade/NOUN,litorânea/ADJ
veterano/ADJ,general/NOUN,milionário/ADJ
quarta/ADJ,maior/ADJ,bancada/NOUN
sérios/ADJ,problemas/NOUN,financeiros/ADJ
próximo/ADJ,adversário/NOUN,brasileiro/ADJ
mesmos/ADJ,venenos/NOUN,respiratórios/ADJ
único/ADJ,filho/NOUN,homem/ADJ
aparente/ADJ,acesso/NOUN,privilegiado/ADJ
paralisia/NOUN,legislativa/ADJ,contínua/ADJ
novos/ADJ,encargos/NOUN,financeiros/ADJ
ações/NOUN,legais/ADJ,imensas/ADJ
grande/ADJ,déficit/NOUN,orçamental/ADJ
ativos/NOUN,financeiros/ADJ,exteriores/ADJ
dramas/NOUN,sociais/ADJ,profundos/ADJ
novo/ADJ,alvo/NOUN,fácil/ADJ
futuras/ADJ,ações/NOUN,norte-americanas/ADJ
Proteção/NOUN,Ambiental/ADJ,Americana/ADJ
maior/ADJ,desenvolvimento/NOUN,econômico/ADJ
multiétnico/ADJ,exército/NOUN,aquemênida/ADJ
primeira/ADJ,companhia/NOUN,cinematográfica/ADJ
limitada/ADJ,proteção/NOUN,francesa/ADJ
grandes/ADJ,tribos/NOUN,eslavas/ADJ
diferente/ADJ,história/NOUN,linguística/ADJ
Rifte/NOUN,Africano/ADJ,Oriental/ADJ
Religião/NOUN,Africana/ADJ,Tradicional/ADJ
opinião/NOUN,pública/ADJ,dinamarquesa/ADJ
clima/NOUN,mediterrânico/ADJ,suave/ADJ
clima/NOUN,mediterrânico/ADJ,suave/ADJ
povos/NOUN,nativos/ADJ,americanos/ADJ
principais/ADJ,rios/NOUN,europeus/ADJ
Inúmeros/ADJ,povos/NOUN,indígenas/ADJ
grupos/NOUN,indígenas/ADJ,americanos/ADJ
nome/NOUN,alternativo/ADJ,comum/ADJ
rápido/ADJ,crescimento/NOUN,populacional/ADJ
segundo/ADJ,parque/NOUN,nacional/ADJ
grande/ADJ,erro/NOUN,tático/ADJ
primeiro/ADJ,relatório/NOUN,acadêmico/ADJ
últimos/ADJ,Jogos/NOUN,Olímpicos/ADJ
embaixadores/NOUN,chineses/ADJ,incompetentes/ADJ
grande/ADJ,bacia/NOUN,quadrada/ADJ
referência/NOUN,histórica/ADJ,conhecida/ADJ
auspiciosas/ADJ,cores/NOUN,tailandesas/ADJ
Ano/NOUN,Novo/ADJ,Chinês/ADJ
programa/NOUN,infantil/ADJ,japonês/ADJ
Sacro/ADJ,Império/NOUN,Romano/ADJ
Estação/NOUN,Espacial/ADJ,Internacional/ADJ
grande/ADJ,exército/NOUN,macedônio/ADJ
Primeira/ADJ,Guerra/NOUN,Mundial/ADJ
profundo/ADJ,crescimento/NOUN,econômico/ADJ
rotas/NOUN,comerciais/ADJ,lucrativas/ADJ
extensa/ADJ,análise/NOUN,estatística/ADJ
grande/ADJ,conta/NOUN,bancária/ADJ
boas/ADJ,terras/NOUN,agrícolas/ADJ
Segunda/ADJ,Guerra/NOUN,Messênia/ADJ
Primeira/ADJ,Guerra/NOUN,Mundial/ADJ
cavalaria/NOUN,pesada/ADJ,britânica/ADJ
novos/ADJ,bairros/NOUN,indígenas/ADJ
mais/ADJ,reconhecimento/NOUN,público/ADJ
textos/NOUN,pré-históricos/ADJ,mesoamericanos/ADJ
ciclo/NOUN,eleitoral/ADJ,seguinte/ADJ
novo/ADJ,negócio/NOUN,editorial/ADJ
Serviço/NOUN,Secreto/ADJ,Russo/ADJ
contraceptivos/NOUN,hormonais/ADJ,masculinos/ADJ
contracepção/NOUN,hormonal/ADJ,masculina/ADJ
profundas/ADJ,crenças/NOUN,religiosas/ADJ
Energia/NOUN,eólica/ADJ,offshore/ADJ
Patrimônio/NOUN,Natural/ADJ,Nacional/ADJ
eleições/NOUN,primárias/ADJ,republicanas/ADJ
Conselho/NOUN,Digital/ADJ,Francês/ADJ
família/NOUN,católica/ADJ,anti-fascista/ADJ
pai/NOUN,militante/ADJ,socialista/ADJ
quarta/ADJ,empresa/NOUN,Americana/ADJ
Segunda/ADJ,Guerra/NOUN,Mundial/ADJ
Primeira/ADJ,Guerra/NOUN,Mundial/ADJ
antigos/ADJ,poderes/NOUN,coloniais/ADJ
primeiros/ADJ,textos/NOUN,gregos/ADJ
pequenas/ADJ,comunidades/NOUN,auto-governadas/ADJ
postos/NOUN,comerciais/ADJ,avançados/ADJ
Região/NOUN,Real/ADJ,Calabresa/ADJ
jovem/ADJ,oficial/NOUN,artilheiro/ADJ
Clube/NOUN,Metropolitano/ADJ,Privado/ADJ
