1	5	urri
1	aurre	indartsu
1	aurre	inolako
1	aurre	kaltegarri
1	aurre	katoliko
1	aurre	klasiko
1	aurre	lau
2	aurre	nabarmen
1	aurre	nafar
1	aurre	nagusi
1	aurre	nazionalista
3	aurre	ohiko
1	aurre	oinarrizko
1	aurre	olinpiko
2	aurre	ondorengo
1	aurre	orokor
6	aurre	publiko
1	aurre	sendo
4	aurre	sobietar
1	aurre	txar
2	aurre	txuri-urdin
1	aurre	zahar
1	aurre	zientifiko
1	aurre	zorrotz
2	aurre	zuzen
1	aurrealde	arrunt
1	aurrealde	beltz
2	aurrealde	berdin
1	aurrealde	dotore
1	aurrealde	estu
1	aurrealde	goiko
1	aurrealde	gotiko
1	aurrealde	handi
2	aurrealde	historiko
1	aurrealde	ikusgarri
1	aurrealde	indartsu
1	aurrealde	jatorrizko
1	aurrealde	klasiko
1	aurrealde	labur
2	aurrealde	lau
9	aurrealde	nagusi
1	aurrealde	nazional
1	aurrealde	oso
1	aurrealde	zabal
1	aurrealde	zorrotz
7	aurrealde	zuzen
1	aurrealde	zuzen,txiki
1	aurrebaldintza	biologiko
1	aurrebaldintza	huts
2	aurreikuspen	egoki
1	aurreikuspen	ekonomiko
1	aurreikuspen	ezberdin
1	aurreikuspen	gehiegizko
1	aurreikuspen	jatorrizko
1	aurreikuspen	negatibo
1	aurreikuspen	ofizial
1	aurreikuspen	txar
3	aurreikuspen	zehatz
1	aurreiritzi	arrazial
1	aurreiritzi	atzerakoi
1	aurreiritzi	ezkor
1	aurreiritzi	historiko
1	aurreiritzi	honako
1	aurreiritzi	inolako
1	aurreiritzi	nabarmen
1	aurrekari	arriskutsu
1	aurrekari	bakar
1	aurrekari	beltza
1	aurrekari	bikain
1	aurrekari	desiragarri
2	aurrekari	garbi
1	aurrekari	garrantzitsu
1	aurrekari	geologiko
1	aurrekari	gertuko
1	aurrekari	goiko
2	aurrekari	gotiko
1	aurrekari	handi
10	aurrekari	historiko
1	aurrekari	inolako
1	aurrekari	inongo
1	aurrekari	jatorrizko
1	aurrekari	komun
1	aurrekari	militar
1	aurrekari	nabarmen
4	aurrekari	nagusi
1	aurrekari	penal
1	aurrekari	penal,erraz
1	aurrekari	teoriko
9	aurrekari	zuzen
1	aurreko	azkenengo
1	aurreko	behin-behineko
1	aurreko	berehalako
1	aurreko	betiko
1	aurreko	garai
1	aurreko	garrantzitsu
2	aurreko	goren
1	aurreko	kirolari
1	aurreko	luze,egonkor
1	aurreko	nuklear
2	aurreko	olinpiar
1	aurreko	ustezko
1	aurreko	uztaile
1	aurreko	zuzen
5	aurrekontu	apal
1	aurrekontu	baxu
1	aurrekontu	ertain
1	aurrekontu	estu,gainontzeko
1	aurrekontu	federal
11	aurrekontu	handi
1	aurrekontu	izugarri
1	aurrekontu	ofizial
4	aurrekontu	orokor
3	aurrekontu	oso
1	aurrekontu	publiko
8	aurrekontu	txiki
1	aurrelari	argentinar
1	aurrelari	bakar
1	aurrelari	bikain
1	aurrelari	ezagun
1	aurrelari	ezker
1	aurrelari	handi
1	aurrelari	hobe
1	aurrelari	indartsu,trebe
1	aurrelari	ospetsu
1	aurrelari	pasaitar
1	aurrelari	preziatu
1	aurrelari	zentral
1	aurreproiektu	berri
1	aurrerakuntza	azkar
1	aurrerakuntza	berri
1	aurrerakuntza	ekonomiko
1	aurrerakuntza	ekonomiko,sozial
1	aurrerakuntza	etengabeko
1	aurrerakuntza	garrantzitsu
4	aurrerakuntza	handi
1	aurrerakuntza	izugarri
1	aurrerakuntza	izugarrizko
1	aurrerakuntza	juridiko
2	aurrerakuntza	tekniko
3	aurrerakuntza	teknologiko
1	aurrerakuntza	zientifiko
2	aurrerapauso	berebiziko
4	aurrerapauso	garrantzitsu
8	aurrerapauso	handi
1	aurrerapauso	sendo
1	aurrerapauso	txiki
1	aurrezki	pertsonal,familiar
1	australiar	ospetsu
4	austriar	aleman
2	austriar	britainiar
2	austriar	ekologista
1	austriar	errusiar
1	austriar	garrantzitsu
1	austriar	judu
4	austriar	kirolari
1	austriar	nagusi,aipagarri
1	austriar	nazi
2	austriar	ospetsu
1	auto	antzeko
1	auto	arrunt
1	auto	bakoitz
2	auto	beltz
1	auto	berezi
4	auto	berri
1	auto	donostiar
2	auto	eder
1	auto	ekonomiko
12	auto	elektriko
1	auto	erraz,desberdin
4	auto	espainiar
1	auto	gai
1	auto	handi
2	auto	hobe
1	auto	hori
1	auto	iraunkor
2	auto	italiar
2	auto	militar
1	auto	moderno
1	auto	ofizial
1	auto	oinarrizko
1	auto	posible
3	auto	pribatu
2	auto	txar
3	auto	txiki
4	auto	zahar
1	auto	zorrotz
1	autobide	bakar
12	autobide	berri
1	autobide	bertako
2	autobide	bidezko
1	autobide	delako
3	autobide	luze
2	autobide	motz
5	autobide	nagusi
1	autobide	ondorengo
1	autobide	ospetsu
3	autobide	txiki
1	autobus	azkar
1	autobus	bakoitz
1	autobus	bertako
3	autobus	bestelako
2	autobus	bidezko
1	autobus	doako
1	autobus	eguneroko
1	autobus	erraz
1	autobus	familiar
1	autobus	honako
2	autobus	hurrengo
4	autobus	publiko
1	autobus	turistiko
2	autobus	txiki
1	autodeterminazio	bidezko
1	autodeterminazio	estreinako
1	autogobernu	berezko
1	autogobernu	gutxieneko
1	autogobernu	oso
1	autogobernu	zabal
2	autonomia	administratibo
1	autonomia	administratibo,ekonomiko
1	autonomia	akademiko
1	autonomia	azkenengo
1	autonomia	bakar
2	autonomia	benetako
2	autonomia	berezi
1	autonomia	berezko
1	autonomia	bertako
1	autonomia	bestelako
1	autonomia	bete
3	autonomia	ekonomiko
1	autonomia	ekonomiko,politiko
3	autonomia	erabateko
1	autonomia	erlijioso
1	autonomia	finlandiar
1	autonomia	fiskal
2	autonomia	gainerako
1	autonomia	gainontzeko
1	autonomia	gora
35	autonomia	handi
1	autonomia	inolako
1	autonomia	legegile
2	autonomia	mugatu
2	autonomia	nagusi
2	autonomia	nazional
1	autonomia	ohiko
1	autonomia	on
1	autonomia	ondoko
7	autonomia	oso
3	autonomia	politiko
1	autonomia	politiko,handi
1	autonomia	politiko,kultural
2	autonomia	pribatu
1	autonomia	soil
19	autonomia	zabal
1	autopista	delako
1	autopista	garesti
2	autopista	garrantzitsu
4	autore	arrakastatsu
1	autore	aurreneko
2	autore	bakar
1	autore	benetako
2	autore	berri
1	autore	bikain
1	autore	desberdin
1	autore	etiko
1	autore	ezagun
1	autore	ezkertiar
1	autore	fidagarri
1	autore	frantses
1	autore	garai
2	autore	garrantzitsu
1	autore	greziar
1	autore	gustuko
1	autore	interesgarri
1	autore	italiar
11	autore	klasiko
1	autore	klasiko,greziar
1	autore	liberal
1	autore	moderno,zale
2	autore	nagusi
2	autore	ondorengo
1	autore	publiko
1	autore	ugari
4	autore	zahar
1	auzapez	berri
1	auzapez	bertako
2	auzapez	ezkertiar
1	auzapez	hurbileko
1	auzapez	ohi
1	auzapez	on
1	auzapez	sozialista
1	auzi	administratibo
1	auzi	berri
1	auzi	bestelako
4	auzi	ekonomiko
1	auzi	erlijioso
2	auzi	etengabeko
1	auzi	federal
3	auzi	garrantzitsu
2	auzi	gogor
1	auzi	jakin
1	auzi	larri
3	auzi	luze
2	auzi	nagusi
1	auzi	ondorengo
1	auzi	penal
2	auzi	politiko
2	auzi	zibil
1	auzitegi	batu
1	auzitegi	belgiar
6	auzitegi	berezi
1	auzitegi	bertako
2	auzitegi	britainiar
1	auzitegi	etsai
9	auzitegi	federal
1	auzitegi	fiskal
1	auzitegi	gai
8	auzitegi	gora
144	auzitegi	goren
1	auzitegi	honelako
2	auzitegi	iraunkor
1	auzitegi	kanpoko
25	auzitegi	konstituzional
1	auzitegi	konstituzional,antzeko
1	auzitegi	kriminal
5	auzitegi	militar
45	auzitegi	nagusi
2	auzitegi	nagusi,zibil
9	auzitegi	nazioarteko
1	auzitegi	nazioarteko,autonomo
185	auzitegi	nazional
1	auzitegi	nazional,fiskal
1	auzitegi	ohiko
1	auzitegi	orokor
1	auzitegi	zahar
1	auzitegi	zibil
2	auzo	aberats
1	auzo	aipagarri
1	auzo	anitz
1	auzo	armeniar
1	auzo	atzerritar
1	auzo	aurreneko
5	auzo	bakar
10	auzo	bakoitz
1	auzo	benetako
4	auzo	berezi
1	auzo	berezko
138	auzo	berri
4	auzo	bertako
1	auzo	bertako,garrantzitsu
2	auzo	bestelako
1	auzo	bezalako,txiki
2	auzo	bizi
1	auzo	desberdin
1	auzo	diplomatiko
1	auzo	donostiar,bakoitz
1	auzo	dotore
1	auzo	eguneroko
1	auzo	egungo
1	auzo	erabateko
1	auzo	erraldoi
1	auzo	errepublikar
4	auzo	ezagun
1	auzo	ezagun,herrikoi
3	auzo	ezberdin
3	auzo	gainerako
3	auzo	gainontzeko
2	auzo	garai
1	auzo	garesti
8	auzo	garrantzitsu
6	auzo	gazte
1	auzo	gehien
1	auzo	goi
7	auzo	goiko
8	auzo	gorri
1	auzo	gorri,nagusi
9	auzo	handi
1	auzo	herrikoi
13	auzo	historiko
1	auzo	homosexual
62	auzo	honako
1	auzo	hurren,historiko
1	auzo	hurrengo
3	auzo	ikusgarri
1	auzo	industrial
1	auzo	interesgarri
1	auzo	iruindar
1	auzo	jakin
1	auzo	jatorrizko
8	auzo	jendetsu
1	auzo	justu
2	auzo	kanpoko
1	auzo	katoliko
1	auzo	kultural
1	auzo	lasai
1	auzo	merke
2	auzo	moderno
1	auzo	musulman
1	auzo	nafar
56	auzo	nagusi
1	auzo	nagusi,zabal
2	auzo	ofizial
6	auzo	ondoko
3	auzo	oso
1	auzo	oso,historiko
1	auzo	osoko
1	auzo	ospetsu
1	auzo	sakratu
1	auzo	tradizional
2	auzo	turistiko
34	auzo	txiki
3	auzo	ugari
3	auzo	zabal
16	auzo	zahar
1	auzo	zehatz
2	auzokide	berri
1	auzokide	bidezko
1	auzokide	bizi
1	auzokide	hurbil
1	auzokide	indartsu
1	auzokide	lapurtar
1	auzokide	on
4	auzokide	ospetsu
1	auzokide	urrun
1	auzolan	berezi
1	auzolan	handi
1	auzolan	orokor
1	auzolan	txiki
1	auzotar	arabiar
1	auzotar	bakoitz
1	auzotar	bizi
8	auzotar	ezagun
1	auzotar	irlandar,britainiar
5	auzotar	ospetsu
1	auzotegi	komertzial
1	auzune	arriskutsu
7	auzune	berri
1	auzune	garrantzitsu
2	auzune	handi
1	auzune	honako
1	auzune	ilun
2	auzune	nagusi
3	auzune	txiki
1	auzune	zabal
3	aza	txinatar
1	azal	adierazgarri
1	azal	ageri
1	azal	antzeko
1	azal	arriskutsu
4	azal	beltz
1	azal	berde
1	azal	berde,bizi
1	azal	berdin
1	azal	berehalako
2	azal	berezi
2	azal	berri
1	azal	bikoitz
1	azal	derrigorrezko
2	azal	desberdin
1	azal	egonkor,handi
2	azal	ezberdin
1	azal	fin
4	azal	gehien
4	azal	gogor
2	azal	goiko
2	azal	gorri
1	azal	gotor
1	azal	gris
1	azal	halako,handi
19	azal	handi
2	azal	honako
1	azal	hori
5	azal	ilun
2	azal	itsu
1	azal	izugarri
2	azal	kanpoko
3	azal	karratu
102	azal	koadro
1	azal	koloretsu
2	azal	komertzial
1	azal	latz
2	azal	lau
2	azal	lehor
8	azal	leun
1	azal	leun,latz
1	azal	lodi
1	azal	mehe
1	azal	menditsu
5	azal	nagusi
1	azal	osasuntsu
19	azal	oso
3	azal	sakon
1	azal	toxiko
10	azal	txiki
1	azal	urri
1	azal	zakar
2	azal	zehatz
5	azal	zuri
1	azalpen	ageriko
1	azalpen	arrunt
2	azalpen	bakar
2	azalpen	baliotsu
1	azalpen	balizko
2	azalpen	beharrezko
1	azalpen	berri
2	azalpen	bestelako
1	azalpen	bestelako,kultural
2	azalpen	egoki
1	azalpen	egoki,ageriko
1	azalpen	erlijioso
1	azalpen	erraz
1	azalpen	etniko
3	azalpen	ezberdin
1	azalpen	fisiko
1	azalpen	formal
1	azalpen	garrantzitsu
1	azalpen	geografiko
1	azalpen	historiko
4	azalpen	honako
1	azalpen	hurrengo
1	azalpen	inolako
2	azalpen	inongo
1	azalpen	kualitatibo
1	azalpen	kuantitatibo
1	azalpen	kuantitatibo,batu
2	azalpen	labur
2	azalpen	logiko
2	azalpen	luze
2	azalpen	matematiko
2	azalpen	mitiko
2	azalpen	moderno
1	azalpen	nagusi
1	azalpen	ofizial
1	azalpen	ohiko
2	azalpen	oinarrizko
1	azalpen	on
1	azalpen	orokor
3	azalpen	posible
1	azalpen	sakon
5	azalpen	teoriko
1	azalpen	tradizional
1	azalpen	txiki
4	azalpen	zehatz
3	azalpen	zientifiko
1	azaro	bertako
2	azaro	ezagun
1	azaro	hurrengo
1	azaro	ohiko,nazioarteko
2	azaro	txiki
2	azaro	urri
1	azeri	antzeko
1	azeri	bizi
1	azido	aberats
2	azido	ahul
1	azido	apur
1	azido	arriskutsu
1	azido	arrunt
1	azido	artifizial
1	azido	beharrezko
1	azido	berezi
2	azido	desberdin
1	azido	ezohiko
1	azido	gehiegizko
1	azido	gogor
3	azido	indartsu
1	azido	inongo
1	azido	jatorrizko
19	azido	karboniko
30	azido	laktiko
1	azido	libre
1	azido	nagusi
3	azido	organiko
1	azido	organiko,sinple
1	azido	oso
1	azido	sendo
1	azido	ugari
1	azidotasun	egonkor
1	azidotasun	gogor,bertako
4	azidotasun	handi
1	azidotasun	honako
1	azkartasun	beharrezko
3	azkartasun	handi
1	azkartasun	izugarrizko
1	azkartasun	proportzional
1	azken	hurrengo
1	azoka	bera
1	azoka	berezi
1	azoka	berri
2	azoka	bertako
1	azoka	ekologiko
1	azoka	ezagun
1	azoka	ezberdin
1	azoka	famatu
4	azoka	garrantzitsu
4	azoka	handi
1	azoka	moderno
2	azoka	nagusi
3	azoka	nazioarteko
1	azoka	ohi
1	azoka	ondoko
2	azoka	ospetsu
1	azoka	tekniko
1	azpeitiar	ospetsu
1	azpi	aktibo
1	azpi	apur
1	azpi	gainerako
2	azpi	gorri
1	azpi	gutxi
1	azpi	ilun
1	azpi	ondorengo
1	azpiegitura	administratibo
1	azpiegitura	ahul
1	azpiegitura	anitz
2	azpiegitura	artiko
1	azpiegitura	bakar
1	azpiegitura	beharrezko
2	azpiegitura	berezi
17	azpiegitura	berri
1	azpiegitura	bertako
4	azpiegitura	bestelako
1	azpiegitura	bikain
4	azpiegitura	egoki
2	azpiegitura	ekonomiko
1	azpiegitura	elektriko
1	azpiegitura	erraldoi
1	azpiegitura	gainerako
1	azpiegitura	gainontzeko
8	azpiegitura	garrantzitsu
14	azpiegitura	handi
1	azpiegitura	handi,ekonomiko
11	azpiegitura	hidrauliko
1	azpiegitura	hobe
1	azpiegitura	honako
1	azpiegitura	horrelako
1	azpiegitura	horrelako,handi
1	azpiegitura	industrial
1	azpiegitura	inolako
2	azpiegitura	izugarrizko
1	azpiegitura	kaxkar
1	azpiegitura	kultural
1	azpiegitura	larri
1	azpiegitura	legal
1	azpiegitura	logiko
3	azpiegitura	moderno
1	azpiegitura	musikal
10	azpiegitura	nagusi
1	azpiegitura	natural
1	azpiegitura	nazional
4	azpiegitura	oinarrizko
2	azpiegitura	on
1	azpiegitura	on,garrantzitsu
2	azpiegitura	ondoko
1	azpiegitura	orokor
3	azpiegitura	oso
4	azpiegitura	publiko
2	azpiegitura	sendo
1	azpiegitura	tekniko
1	azpiegitura	tekniko,egoki
1	azpiegitura	teknologiko
1	azpiegitura	turistiko
1	azpiegitura	txar
2	azpiegitura	txiki
1	azpiegitura	ugari
5	azpiegitura	urri
2	azpiegitura	zabal
1	azpiegitura	zibil
1	aztarna	ageri
1	aztarna	ahul
1	aztarna	aipagarri
1	aztarna	antzeko
1	aztarna	argi
1	aztarna	aurreneko
7	aztarna	bakar
1	aztarna	bakar,gainerako
1	aztarna	baliagarri
1	aztarna	baliotsu
1	aztarna	berebiziko
1	aztarna	bestelako
1	aztarna	betiko
1	aztarna	biologiko
1	aztarna	bizi
1	aztarna	desberdin
2	aztarna	egonkor
19	aztarna	ekologiko
1	aztarna	esanguratsu
1	aztarna	eskuragarri
1	aztarna	fidagarri
2	aztarna	garai
1	aztarna	garbi
7	aztarna	garrantzitsu
1	aztarna	gotiko
4	aztarna	handi
1	aztarna	historiko
1	aztarna	indiar
2	aztarna	interesgarri
1	aztarna	iraunkor
1	aztarna	luze,distiratsu
1	aztarna	mingarri
2	aztarna	nabari
2	aztarna	nabarmen
2	aztarna	nagusi
1	aztarna	sakon
1	aztarna	sasoiko
3	aztarna	txiki
1	aztarna	ugari
1	aztarna	urri
1	aztarna	urruti
4	aztarna	zahar
1	aztarna	zahar,bestelako
1	aztarna	ziur
1	aztergai	bakoitz
1	aztergai	garrantzitsu
5	aztergai	nagusi
1	aztergai	on
1	aztergai	zehatz
4	azterketa	ahozko
3	azterketa	akademiko
1	azterketa	bakar
1	azterketa	bakoitz
1	azterketa	beharrezko
1	azterketa	bertako
2	azterketa	bestelako
2	azterketa	bidezko
2	azterketa	bikain
2	azterketa	demolinguistiko
2	azterketa	ekonomiko
1	azterketa	erraz
1	azterketa	estruktural
1	azterketa	etengabeko
1	azterketa	ezberdin
1	azterketa	ezker
2	azterketa	filosofiko
4	azterketa	fisiko
4	azterketa	funtsezko
1	azterketa	gai
1	azterketa	garai
1	azterketa	garesti
2	azterketa	garrantzitsu
3	azterketa	geologiko
1	azterketa	gogor
2	azterketa	halako
1	azterketa	handi
2	azterketa	historiko
1	azterketa	inolako
1	azterketa	inongo
1	azterketa	kanpoko
1	azterketa	kezkagarri
1	azterketa	kimiko
1	azterketa	kliniko
1	azterketa	konplexu,zorrotz
6	azterketa	kritiko
3	azterketa	kualitatibo
2	azterketa	kuantitatibo
1	azterketa	kuantitatibo,kualitatibo
1	azterketa	libre
1	azterketa	luze
2	azterketa	matematiko
1	azterketa	matematiko,zorrotz
3	azterketa	mediko
1	azterketa	neurologiko
1	azterketa	ohiko
1	azterketa	oinarrizko
1	azterketa	on
1	azterketa	ondorengo
1	azterketa	ondorengo,zorrotz
4	azterketa	orokor
2	azterketa	oso
3	azterketa	politiko
2	azterketa	praktiko
2	azterketa	prospektiboa
1	azterketa	psikiatriko
6	azterketa	psikologiko
10	azterketa	sakon
1	azterketa	serio
2	azterketa	sinple
3	azterketa	sistematiko
1	azterketa	sobera
3	azterketa	tekniko
3	azterketa	teoriko
3	azterketa	xehe
2	azterketa	zabal
1	azterketa	zail
7	azterketa	zehatz
11	azterketa	zientifiko
6	azterketa	zorrotz
1	azterlan	zehatz,luze
1	aztertzaile	arduradun
2	aztertzaile	federal
1	aztertzaile	on
1	azti	azkar,ezagun
2	azti	boteretsu
1	azti	eder
1	azti	ezagun
2	azti	handi
3	azti	urdin
2	azti	zuri
3	azukre	arrunt
1	azukre	bakun
1	azukre	beltz
1	azukre	bertako
1	azukre	gehiegizko
2	azukre	koxkor
1	azukre	nagusi
1	azukre	natural
1	azukre	osoko
1	azukre	sinple
1	azukre	xehe
2	azukre	zuri
1	azulejo	berri
1	azulejo	txiki
1	b	aldakor
1	b	berri
1	b	deigarri
1	b	donostiar
1	b	ezagun
1	b	ezberdin
1	b	goi
1	b	konplexu
1	b	nazional
1	b	ohi
5	b	ohorezko
1	b	zuzen
2	babes	akziodun
2	babes	alemaniar
1	babes	astun
1	babes	atzerakoi
3	babes	bakar
2	babes	beharrezko
1	babes	benetako
12	babes	berezi
1	babes	berezko
2	babes	britainiar
4	babes	egoki
2	babes	egundoko
3	babes	ekonomiko
2	babes	erabateko
1	babes	errusiar
1	babes	ertain
1	babes	eskas
1	babes	ezker
2	babes	frantziar
1	babes	funtsezko
1	babes	garbi
29	babes	handi
1	babes	hobe
1	babes	informatiko
1	babes	inoizko,handi
4	babes	inolako
2	babes	inongo
3	babes	instituzional
1	babes	iraunkor
1	babes	irmo
1	babes	kanpoko,gogor
1	babes	kolektibo
3	babes	legezko
1	babes	leial
1	babes	mekaniko
1	babes	militar,ekonomiko
1	babes	militar,politiko
1	babes	nabarmen
1	babes	nagusi
4	babes	natural
1	babes	natural,handi
3	babes	nazioarteko
1	babes	nazional
30	babes	ofizial
1	babes	ohiko
5	babes	on
1	babes	ortodoxo
4	babes	oso
2	babes	parlamentario
5	babes	politiko
1	babes	publiko
1	babes	sobietar
6	babes	sozial
1	babes	sozial,nabarmen
1	babes	tekniko
1	babes	termiko
7	babes	zabal
8	babes	zibil
1	babesgune	berezi
2	babesgune	garrantzitsu
1	babesgune	handi
2	babesgune	nagusi
2	babesgune	natural
1	babesgune	nazional
1	babesleku	aparta
1	babesleku	berri
2	babesleku	ezagun
1	babesleku	garrantzitsu
1	babesleku	horrelako
1	babesleku	jatorrizko
3	babesleku	nagusi
4	babesleku	natural
1	babesleku	tradizional
1	baby	jaioberri
1	badia	zuri
1	bahiketa	berri
1	bahiketa	luze
1	bahiketa	masibo
2	bahiketa	onuragarri
1	bahitu	amerikar
1	bahitu	marokoar
3	bahitu	politiko
1	baieztapen	betiko
1	baieztapen	horrelako
1	baieztapen	hurrengo
1	baieztapen	negatibo
1	baieztapen	ondorengo
1	baieztapen	orokor
1	baieztapen	soil
1	baieztapen	zehatz
2	baieztapen	zientifiko
1	bailara	alderantzizko
1	bailara	bertako
1	baimen	altu
2	baimen	beharrezko
1	baimen	beharrezko,ofizial
10	baimen	berezi
1	baimen	berezi,beharrezko
1	baimen	bidezko
1	baimen	ezberdin
1	baimen	faltsu
1	baimen	halako
1	baimen	hurren
3	baimen	inongo
1	baimen	komunista
1	baimen	libre
1	baimen	nagusi
1	baimen	pertsonal
1	bainugela	publiko
1	bainujantzi	luze
1	baja	aipagarri
2	baja	egundoko
1	baja	garrantzitsu
1	baja	handi
2	bakailao	idor
1	bakardade	handi
1	bakardade	izugarri
1	bakartasun	erabateko
1	bakartasun	etniko
1	bakartasun	mitiko
1	bake	aparteko
1	bake	arabiar
2	bake	beltz
1	bake	benetako
1	bake	berde
1	bake	betiko
1	bake	bizi
1	bake	demokratiko
1	bake	demokratiko,bidezko
1	bake	eguneroko
1	bake	erabateko
1	bake	faltsu
1	bake	finko
4	bake	garai
1	bake	halako
5	bake	iraunkor
1	bake	kaxkar
8	bake	nazioarteko
1	bake	on
1	bake	perfektu
1	bake	psikologiko
1	bake	publiko
1	bake	san
1	bake	seguru
1	bake	sozial
1	bake	sozial,politiko
1	bake	txar
1	bake	unibertsal
1	bake	zail
1	balantze	negatibo
1	balantze	ofizial
1	balantze	positibo
1	balantze	txar
1	baldintza	aldakor
1	baldintza	alderantzizko
1	baldintza	alemaniar,gogor
1	baldintza	antzeko
1	baldintza	argi
1	baldintza	arrunt
1	baldintza	azkar
14	baldintza	bakar
2	baldintza	balizko
4	baldintza	behar
5	baldintza	beharrezko
1	baldintza	benetako
10	baldintza	berezi
1	baldintza	berezi,berri
1	baldintza	bero,hobe
1	baldintza	berri
2	baldintza	bestelako
2	baldintza	bete
1	baldintza	bikain
15	baldintza	bizi
1	baldintza	bizi,egonkor
1	baldintza	bizi,txar
1	baldintza	bortitz
2	baldintza	demokratiko
1	baldintza	derrigorrezko
1	baldintza	desberdin
1	baldintza	desberdin,bakoitz
1	baldintza	duin
16	baldintza	egoki
2	baldintza	egonkor
3	baldintza	ekologiko
4	baldintza	ekonomiko
1	baldintza	ekonomiko,politiko
1	baldintza	epel
1	baldintza	erlijioso
1	baldintza	erreal
2	baldintza	eskas
1	baldintza	espainiar
2	baldintza	estandar
2	baldintza	ezagun
1	baldintza	ezberdin
1	baldintza	ezezagun
8	baldintza	fisiko
2	baldintza	funtsezko
1	baldintza	garbi
1	baldintza	gazte,bizi
2	baldintza	geografiko
1	baldintza	geologiko
28	baldintza	gogor
2	baldintza	gutxieneko
1	baldintza	gutxieneko,demokratiko
1	baldintza	harrigarri
2	baldintza	historiko
1	baldintza	historiko,psikologiko
20	baldintza	hobe
9	baldintza	honako
2	baldintza	horrelako
1	baldintza	hotz
4	baldintza	hurrengo
1	baldintza	ilun
3	baldintza	inongo
1	baldintza	intelektual
1	baldintza	iraunkor
5	baldintza	jakin
1	baldintza	jakin,zehatz
3	baldintza	kaskar
2	baldintza	kaxkar
1	baldintza	kultural,ekonomiko,fisiko,kimiko,sozial
1	baldintza	latz
1	baldintza	lazgarri
1	baldintza	legal
2	baldintza	lehengo
1	baldintza	lehor
1	baldintza	material
2	baldintza	meteorologiko
1	baldintza	nagusi
2	baldintza	natural
1	baldintza	negatibo
3	baldintza	normal
1	baldintza	ohiko
3	baldintza	oinarrizko
1	baldintza	oinarrizko,on
11	baldintza	on
1	baldintza	ondoko
3	baldintza	ondorengo
1	baldintza	orduko
1	baldintza	orokor
4	baldintza	penagarri
1	baldintza	pertsonal
1	baldintza	politiko,ekonomiko
1	baldintza	propio
2	baldintza	puntako
1	baldintza	sobietar,nagusi
1	baldintza	sozial
1	baldintza	sozial,ekonomiko
2	baldintza	sozial,politiko
1	baldintza	tekniko
14	baldintza	txar
1	baldintza	zahar
4	baldintza	zail
6	baldintza	zehatz
1	baldintza	zehatz,jakin
1	baldintza	zurrun
3	balea	ageri
1	balea	bakoitz
1	balea	bizi
1	balea	goiztiar
2	balea	gris
3	balea	handi
4	balea	urdin
1	balea	ziur
3	balea	zuri
1	balentria	bikain
1	balentria	frantziar
8	balentria	handi
1	balentria	militar
2	balentria	nagusi
1	balentria	sekulako
4	baliabide	aberats
1	baliabide	adierazgarri
1	baliabide	aipagarri
1	baliabide	amerikar
2	baliabide	aparteko
1	baliabide	apur
2	baliabide	arrunt
1	baliabide	asturiar
4	baliabide	bakar
3	baliabide	bakoitz
8	baliabide	beharrezko
1	baliabide	beharrezko,beharrezko
1	baliabide	beharrezko,nagusi
1	baliabide	benetako
1	baliabide	berdin
1	baliabide	berezko
8	baliabide	berri
10	baliabide	berriztagarri
1	baliabide	bertako
1	baliabide	bertako,bizidun
1	baliabide	bertako,ekonomiko,garrantzitsu
1	baliabide	bertako,natural
2	baliabide	bestelako
1	baliabide	bikain
1	baliabide	biologiko
3	baliabide	desberdin
4	baliabide	didaktiko
2	baliabide	digital
1	baliabide	doako
4	baliabide	egoki
1	baliabide	egonkor,iraunkor
26	baliabide	ekonomiko
1	baliabide	ekonomiko,handi
1	baliabide	ekonomiko,nagusi
1	baliabide	ekonomiko,nahiko
1	baliabide	ekonomiko,sendo
1	baliabide	ekonomiko,urri
1	baliabide	elektromagnetiko
1	baliabide	erabilgarri
5	baliabide	eskas
1	baliabide	estrategiko
1	baliabide	ezagun
1	baliabide	ezinbesteko,ekonomiko
1	baliabide	fidagarri
8	baliabide	fisiko
1	baliabide	fisiko,bakar
1	baliabide	fisiko,hobe
4	baliabide	funtsezko
1	baliabide	gainerako
1	baliabide	gainerako,ekonomiko,garrantzitsu
11	baliabide	garrantzitsu
1	baliabide	garrantzitsu,zail
1	baliabide	garrantzizko
1	baliabide	gutxi
12	baliabide	handi
1	baliabide	hidroelektriko
4	baliabide	hobe
2	baliabide	honako
2	baliabide	ikus-entzunezko
1	baliabide	indartsu
4	baliabide	informatiko
1	baliabide	inolako
1	baliabide	interesgarri
1	baliabide	juridiko
2	baliabide	kanpoko
1	baliabide	komun
1	baliabide	kultural
1	baliabide	lagungarri,ezinbesteko
1	baliabide	libre
1	baliabide	literario
1	baliabide	logiko
1	baliabide	magnetiko
3	baliabide	material
2	baliabide	mekaniko
3	baliabide	militar
2	baliabide	mugatu
1	baliabide	mugikor
23	baliabide	nagusi
1	baliabide	nagusi,bakar
79	baliabide	natural
2	baliabide	natural,aberats
1	baliabide	natural,bakar
3	baliabide	natural,nagusi
1	baliabide	natural,oparo
4	baliabide	ohiko
1	baliabide	ohiko,bakar
4	baliabide	oinarrizko
1	baliabide	on,nolako
1	baliabide	propio
1	baliabide	sakon
2	baliabide	seguru
7	baliabide	tekniko
1	baliabide	tekniko,berezi
4	baliabide	teknologiko
