Движем/ADJ,тектонски/ADJ,сила/NOUN
български/ADJ,национален/ADJ,движение/NOUN
пръв/ADJ,военен/ADJ,баз/NOUN
помощм/ADJ,тренировъчен/ADJ,терен/NOUN
пръв/ADJ,Женевски/ADJ,конвенция/NOUN
богат/ADJ,семинарски/ADJ,библиотека/NOUN
добър/ADJ,класически/ADJ,образование/NOUN
учебен/ADJ,1945-46/ADJ,година/NOUN
известен/ADJ,народен/ADJ,танец/NOUN
съвременен/ADJ,паричен/ADJ,система/NOUN
напреген/ADJ,двумесечен/ADJ,работа/NOUN
пръв/ADJ,период/NOUN,1975–1984/ADJ
охладя-(се)/ADJ,интрузивен/ADJ,скал/NOUN
гъст/ADJ,зимен/ADJ,козина/NOUN
съвременен/ADJ,телеграфо-пощенски/ADJ,станция/NOUN
отглеждаен/ADJ,земеделски/ADJ,култура/NOUN
12/ADJ,юли/NOUN,1998/ADJ
голям/ADJ,индустриален/ADJ,предприятие/NOUN
близък/ADJ,роднински/ADJ,връзка/NOUN
висш/ADJ,многоклетъчен/ADJ,организъм/NOUN
нов/ADJ,български/ADJ,университет/NOUN
монотеистичен/ADJ,християнски/ADJ,доктрина/NOUN
познат/ADJ,занимателен/ADJ,история/NOUN
Рипуарски/ADJ,франконски/ADJ,език/NOUN
авангарден/ADJ,технически/ADJ,постижение/NOUN
дам-(се)/ADJ,метричен/ADJ,тензор/NOUN
Prionailurus/ADJ,_/ADJ,heaneyпърви/NOUN
16/ADJ,май/NOUN,1997/ADJ
забележителен/ADJ,адаптивен/ADJ,възможност/NOUN
дка/ADJ,обработваем/ADJ,земя/NOUN
голям/ADJ,икономически/ADJ,интерес/NOUN
различен/ADJ,химичен/ADJ,състав./NOUN
съвременен/ADJ,персонален/ADJ,компютър/NOUN
Постея/ADJ,черг/ADJ,шарен/NOUN
държавен/ADJ,обществен/ADJ,осигуряване/NOUN
вторичен/ADJ,телесен/ADJ,празнина/NOUN
1927-27/ADJ,януари/NOUN,2000/ADJ
Словенски/ADJ,книжовен/ADJ,език/NOUN
международен/ADJ,паричен/ADJ,поток/NOUN
нов/ADJ,входен/ADJ,врата/NOUN
сложен/ADJ,народен/ADJ,песен/NOUN
вековен/ADJ,дъбов/ADJ,гора/NOUN
Красив/ADJ,Божевски/ADJ,баир/NOUN
голям/ADJ,славянски/ADJ,държава/NOUN
трето/ADJ,голям/ADJ,направление/NOUN
стар/ADJ,село/ADJ,Новоселяне/NOUN
ожесточеен/ADJ,френски/ADJ,атака/NOUN
независим/ADJ,сюрреалистически/ADJ,група/NOUN
богат/ADJ,античен/ADJ,история/NOUN
околийски/ADJ,училищен/ADJ,инспектор/NOUN
втори/ADJ,космически/ADJ,скорост/NOUN
един/ADJ,юни/NOUN,1944/ADJ
независим/ADJ,външен/ADJ,политика/NOUN
правителствен/ADJ,океански/ADJ,експедиция/NOUN
2003/ADJ,украинсък/ADJ,парламент/NOUN
различно/ADJ,цялостен/ADJ,настроение/NOUN
редовен/ADJ,регресивен/ADJ,структура/NOUN
Морски/ADJ,машинно/ADJ,училище/NOUN
стар/ADJ,римски/ADJ,път/NOUN
Главен/ADJ,селскостопански/ADJ,култура/NOUN
населявам/ADJ,среден/ADJ,земя/NOUN
годишен/ADJ,температурен/ADJ,амплитуд/NOUN
солеен/ADJ,крйбрежен/ADJ,вода/NOUN
специалн/ADJ,медицински/ADJ,комисия/NOUN
еднороден/ADJ,етнически/ADJ,състав/NOUN
Съвременн/ADJ,литовски/ADJ,език/NOUN
пръв/ADJ,световен/ADJ,война/NOUN
общински/ADJ,селски/ADJ,полиция/NOUN
широколистен/ADJ,дървесен/ADJ,вид/NOUN
Междущатски/ADJ,магистрала/NOUN,no78/ADJ
популярен/ADJ,сък/ADJ,курорт/NOUN
стар/ADJ,български/ADJ,литература/NOUN
изразя-(се)/ADJ,полов/ADJ,диморфизъм/NOUN
друг/ADJ,дълъг/ADJ,време/NOUN
среден/ADJ,годишен/ADJ,температура/NOUN
Сираков-Виден/ADJ,български/ADJ,актьор/NOUN
Котдивоарски/ADJ,граждански/ADJ,война/NOUN
тлъста/ADJ,агнешки/ADJ,чорба/NOUN
Тороидален/ADJ,сателитен/ADJ,антена/NOUN
Ихтимански/ADJ,среден/ADJ,гора/NOUN
Умерен/ADJ,континенталя-(се)/ADJ,климат/NOUN
Италиански/ADJ,военен/ADJ,авиация/NOUN
високоскоростен/ADJ,надземен/ADJ,път/NOUN
висок/ADJ,измеря-(се)/ADJ,температура/NOUN
Социалистически/ADJ,масов/ADJ,строителство/NOUN
специфичен/ADJ,тревен/ADJ,местообитане/NOUN
антифрикционен/ADJ,леснотопим/ADJ,сплав/NOUN
сериозен/ADJ,здравословен/ADJ,проблем/NOUN
македонски/ADJ,науча-(се)/ADJ,институт/NOUN
видя-(се)/ADJ,цветен/ADJ,спектър/NOUN
пръв/ADJ,династичен/ADJ,фараон/NOUN
временен/ADJ,пътен/ADJ,лист/NOUN
среден/ADJ,месечен/ADJ,температура/NOUN
държавен/ADJ,психиатричен/ADJ,болница/NOUN
Есенен/ADJ,трудов/ADJ,седмица/NOUN
постоянен/ADJ,снежен/ADJ,покривка/NOUN
пръв/ADJ,клубен/ADJ,емблема/NOUN
целодневен/ADJ,детски/ADJ,градина/NOUN
различен/ADJ,слухов/ADJ,увреждане/NOUN
активен/ADJ,миграционен/ADJ,процес/NOUN
прелетя/ADJ,сам/ADJ,Атлантика/NOUN
важен/ADJ,римски/ADJ,път/NOUN
български/ADJ,православен/ADJ,църква/NOUN
световен/ADJ,търговски/ADJ,организация/NOUN
Удобен/ADJ,транспортен/ADJ,връзка/NOUN
т.нар./ADJ,комбинирам/ADJ,номенклатура/NOUN
специалн/ADJ,правописен/ADJ,конференция/NOUN
Единадесй/ADJ,европейски/ADJ,първенство/NOUN
среден/ADJ,слънчев/ADJ,радиация/NOUN
български/ADJ,книжовен/ADJ,дружество/NOUN
общински/ADJ,народен/ADJ,театър/NOUN
среден/ADJ,годишен/ADJ,температура/NOUN
руски/ADJ,класически/ADJ,литература/NOUN
голям/ADJ,общ/ADJ,делител/NOUN
друг/ADJ,характерен/ADJ,ястие/NOUN
друг/ADJ,културен/ADJ,учреждение/NOUN
Преизказен/ADJ,глаголен/ADJ,форма/NOUN
масов/ADJ,партизански/ADJ,гроб/NOUN
детски/ADJ,фолклорен/ADJ,фестивал./NOUN
осми/ADJ,ноември/NOUN,1991/ADJ
средногодишен/ADJ,месечен/ADJ,температура/NOUN
пръв/ADJ,дънен/ADJ,платка/NOUN
голям/ADJ,воден/ADJ,артерия/NOUN
обитавам/ADJ,неплодороден/ADJ,земя/NOUN
железопътен/ADJ,линия/ADJ,септември/NOUN
върховен/ADJ,съдебен/ADJ,власт/NOUN
американски/ADJ,политически/ADJ,система/NOUN
построя-(се)/ADJ,съвременен/ADJ,мост/NOUN
Първостепенен/ADJ,махов/ADJ,пера/NOUN
пръв/ADJ,електростатичен/ADJ,генератор/NOUN
Ранен/ADJ,година/NOUN,1868-1900/ADJ
силен/ADJ,вторичен/ADJ,трус/NOUN
древен/ADJ,български/ADJ,столица/NOUN
хубав/ADJ,селски/ADJ,стадион/NOUN
национален/ADJ,военен/ADJ,университет/NOUN
основен/ADJ,религиозен/ADJ,конфликт/NOUN
свободен/ADJ,имперски/ADJ,град/NOUN
активен/ADJ,преводачески/ADJ,дейност/NOUN
романтичен/ADJ,назадничав/ADJ,поглед/NOUN
типичен/ADJ,подбалкански/ADJ,климат/NOUN
Самарско-Понтийски/ADJ,денудационен/ADJ,повърхност/NOUN
естествен/ADJ,почвен/ADJ,плодородие/NOUN
нов/ADJ,силен/ADJ,отбор/NOUN
генерал-майорбригаден/ADJ,генералполковникподполковникмайоркапитанстарши/ADJ,лейтенантлейтенант/NOUN
отличн/ADJ,пространствен/ADJ,ориентация/NOUN
наследствен/ADJ,дворянски/ADJ,степен/NOUN
обединя-(се)/ADJ,полско-литовски/ADJ,войска/NOUN
р./ADJ,сух/ADJ,река/NOUN
нов/ADJ,градски/ADJ,квартал/NOUN
втори/ADJ,голям/ADJ,вълна/NOUN
млад/ADJ,лангобардски/ADJ,принц/NOUN
непоискам-(се)/ADJ,търговски/ADJ,съобщение/NOUN
цял/ADJ,северноафрикански/ADJ,бряг/NOUN
английски/ADJ,филмов/ADJ,режисьор/NOUN
германски/ADJ,кръстоносен/ADJ,поход/NOUN
македонски/ADJ,науча-(се)/ADJ,институт/NOUN
пръв/ADJ,мъжка/ADJ,гимназия/NOUN
втори/ADJ,космически/ADJ,скорост/NOUN
качествен/ADJ,медицински/ADJ,помощ/NOUN
значителен/ADJ,умствен/ADJ,постижение/NOUN
Семков/ADJ,овощен/ADJ,вид/NOUN
Женски/ADJ,общ/ADJ,взе/NOUN
тежък/ADJ,политически/ADJ,поражение/NOUN
неголямо/ADJ,тракийски/ADJ,селище/NOUN
втори/ADJ,български/ADJ,патриаршия/NOUN
друг/ADJ,тестя/ADJ,изделие/NOUN
Следвоенен/ADJ,6-7/ADJ,година/NOUN
пръв/ADJ,български/ADJ,семейство/NOUN
македонски/ADJ,науча-(се)/ADJ,институт/NOUN
взривен/ADJ,химичен/ADJ,реакция/NOUN
велик/ADJ,географски/ADJ,откритие/NOUN
цял/ADJ,изброя-(се)/ADJ,спектър/NOUN
нов/ADJ,ремонтно-реновационен/ADJ,дейност/NOUN
стера-(се)/ADJ,произведя-(се)/ADJ,необработенастоман/NOUN
значителен/ADJ,природен/ADJ,ресурс/NOUN
конско/ADJ,военноремонтно/ADJ,депо/NOUN
пръв/ADJ,местен/ADJ,общество/NOUN
съвременен/ADJ,валутен/ADJ,пазар/NOUN
нишковиден/ADJ,зелен/ADJ,водорасло/NOUN
лек/ADJ,стрелков/ADJ,оръжие/NOUN
постоянен/ADJ,пръв/ADJ,валентност/NOUN
Отслабеен/ADJ,селджукски/ADJ,държава/NOUN
тесен/ADJ,черен/ADJ,път/NOUN
Станфордски/ADJ,философски/ADJ,енциклопедия/NOUN
Международн/ADJ,валутен/ADJ,фонд/NOUN
голям/ADJ,исторически/ADJ,забележителност/NOUN
Северен/ADJ,Каспийски/ADJ,море/NOUN
драгунски/ADJ,Стародубовски/ADJ,полк/NOUN
среден/ADJ,годишен/ADJ,температура/NOUN
добър/ADJ,международен/ADJ,практика/NOUN
Земен/ADJ,природен/ADJ,плазъм/NOUN
пръв/ADJ,сериозен/ADJ,съпротива/NOUN
оригинален/ADJ,норвежък/ADJ,език/NOUN
втори/ADJ,световен/ADJ,война/NOUN
Славянски/ADJ,митичен/ADJ,същество/NOUN
желан/ADJ,професорски/ADJ,място/NOUN
дълг/ADJ,полярен/ADJ,ден/NOUN
Конвенционален/ADJ,изкуствен/ADJ,интелект/NOUN
Тропически/ADJ,сух/ADJ,гора/NOUN
пръв/ADJ,Панамерикански/ADJ,игра/NOUN
висш/ADJ,педагогически/ADJ,институт/NOUN
Свръхмасивен/ADJ,чер/ADJ,дупка/NOUN
мексиканка/ADJ,вътрешен/ADJ,политика/NOUN
втори/ADJ,световен/ADJ,война/NOUN
специален/ADJ,фабричен/ADJ,монета/NOUN
възлово/ADJ,транспортен/ADJ,значение/NOUN
Съединя/ADJ,американски/ADJ,щат/NOUN
известен/ADJ,селски/ADJ,война/NOUN
плътен/ADJ,правоъгълен/ADJ,издатък/NOUN
различен/ADJ,воден/ADJ,развлечение/NOUN
Бобошевски/ADJ,популярен/ADJ,банка/NOUN
Нормандски/ADJ,група/NOUN,2004/ADJ
Средм/ADJ,температурен/ADJ,стойноста/NOUN
малък/ADJ,селски/ADJ,община/NOUN
Гюргевски/ADJ,революционен/ADJ,комитет/NOUN
директен/ADJ,слънчев/ADJ,огряване/NOUN
различен/ADJ,китайски/ADJ,езици/диалект/NOUN
турски/ADJ,окръжен/ADJ,управител/NOUN
Разбит/ADJ,съветски/ADJ,войска/NOUN
нов/ADJ,дворцов/ADJ,скандал/NOUN
руски/ADJ,исторически/ADJ,филмиЕмерсън/NOUN
богат/ADJ,обществено-културен/ADJ,живот/NOUN
добър/ADJ,филмов/ADJ,музика/NOUN
ки/ADJ,поправя-(се)/ADJ,данна/NOUN
среден/ADJ,орбитален/ADJ,радиус/NOUN
български/ADJ,известен/ADJ,поет/NOUN
втори/ADJ,световен/ADJ,война/NOUN
цял/ADJ,Средиземноморски/ADJ,регион/NOUN
самобитен/ADJ,попински/ADJ,обичай/NOUN
средноазиатско/ADJ,архитектурен/ADJ,изкуство/NOUN
пръв/ADJ,документирам/ADJ,свидетелство/NOUN
експресивен/ADJ,фемининен/ADJ,модел/NOUN
40-то/ADJ,народен/ADJ,събрание/NOUN
голям/ADJ,тежък/ADJ,индустрия/NOUN
независим/ADJ,критски/ADJ,република/NOUN
морфотектонски/ADJ,изразя-(се)/ADJ,граница/NOUN
рибен/ADJ,животински/ADJ,продукт/NOUN
друг/ADJ,темпорален/ADJ,наречие/NOUN
Съвременн/ADJ,ирански/ADJ,календар/NOUN
сламен/ADJ,лек/ADJ,отпадък/NOUN
съвременен/ADJ,граждански/ADJ,общество/NOUN
високобюджетен/ADJ,музикален/ADJ,клип/NOUN
изразя-(се)/ADJ,полов/ADJ,диморфизъм/NOUN
Симпатиков/ADJ,нервен/ADJ,система/NOUN
девети/ADJ,февруари/NOUN,1977/ADJ
равноправен/ADJ,юридически/ADJ,субект/NOUN
нов/ADJ,политически/ADJ,импулс/NOUN
нов/ADJ,служебен/ADJ,кабинет/NOUN
сам/ADJ,изпълнителък/ADJ,чужденка/NOUN
велик/ADJ,Отечествя-(се)/ADJ,война/NOUN
буден/ADJ,християнски/ADJ,население/NOUN
книжовен/ADJ,немски/ADJ,език/NOUN
изразявам-(се)/ADJ,синтатктически/ADJ,отношение/NOUN
сериозен/ADJ,типографски/ADJ,грешка/NOUN
баски/ADJ,автономен/ADJ,област/NOUN
бивш/ADJ,манастирски/ADJ,имот/NOUN
разпространеен/ADJ,дървесен/ADJ,вид/NOUN
Австралийски/ADJ,статистически/ADJ,служба/NOUN
единен/ADJ,търговски/ADJ,регистър/NOUN
автентичен/ADJ,политически/ADJ,тероризъм/NOUN
голям/ADJ,промишлен/ADJ,авария/NOUN
европейски/ADJ,митнически/ADJ,съюз/NOUN
Обединеен/ADJ,имперски/ADJ,армия/NOUN
среден/ADJ,годишен/ADJ,температура/NOUN
извънредно/ADJ,красив/ADJ,местоположение/NOUN
Алгебричен/ADJ,шахматен/ADJ,нотация/NOUN
остана/ADJ,народен/ADJ,представител/NOUN
тежък/ADJ,физически/ADJ,работа/NOUN
тракийски/ADJ,златен/ADJ,колесник/NOUN
запазя-(се)/ADJ,тракоримски/ADJ,път/NOUN
исторически/ADJ,народност/NOUN,славям-(се)/ADJ
Парен/ADJ,подвижен/ADJ,състав/NOUN
БакстърЗлатист/ADJ,лъвски/ADJ,тамарин/NOUN
стар/ADJ,демолиберален/ADJ,държава/NOUN
Четиритактов/ADJ,дизелов/ADJ,двигател/NOUN
детски/ADJ,музикален/ADJ,школа/NOUN
горен/ADJ,дървен/ADJ,част/NOUN
пръв/ADJ,световен/ADJ,война/NOUN
запазя-(се)/ADJ,ключов/ADJ,дума/NOUN
Новообявеен/ADJ,защитя/ADJ,територия/NOUN
главен/ADJ,захаридно-фосфатен/ADJ,верига/NOUN
друг/ADJ,алтернативен/ADJ,название/NOUN
европейски/ADJ,клубен/ADJ,купа/NOUN
Максимален/ADJ,средномесечен/ADJ,температура/NOUN
1999/ADJ,следен/ADJ,страна/NOUN
Нигерийски/ADJ,въоръжа/ADJ,сила/NOUN
Азмашки/ADJ,селищна/ADJ,мога/NOUN
съвременен/ADJ,лондонски/ADJ,район/NOUN
Ливански/ADJ,граждански/ADJ,война/NOUN
друг/ADJ,смеся-(се)/ADJ,съобщество/NOUN
прекрасен/ADJ,метален/ADJ,кръст/NOUN
непрестанен/ADJ,финансов/ADJ,трус/NOUN
голям/ADJ,старобългарски/ADJ,селище/NOUN
главен/ADJ,мандейски/ADJ,символ/NOUN
основен/ADJ,ограничавам-(се)/ADJ,фактор/NOUN
традиционен/ADJ,селски/ADJ,събор/NOUN
нар./ADJ,булев/ADJ,алгебро/NOUN
Преславски/ADJ,книжовен/ADJ,школа/NOUN
трети/ADJ,английски/ADJ,армия/NOUN
Пренасям-(се)/ADJ,азот-съдържам/ADJ,група/NOUN
нисък/ADJ,избирателен/ADJ,активност/NOUN
Уестминстърски/ADJ,симфоничен/ADJ,хор/NOUN
лек/ADJ,амфитеатрален/ADJ,разположение/NOUN
песъчлиъв/ADJ,равнин/ADJ,обрасъл/NOUN
околен/ADJ,скален/ADJ,масив/NOUN
Охридсък/ADJ,книжовен/ADJ,школа/NOUN
пръв/ADJ,български/ADJ,глобус/NOUN
пръв/ADJ,конен/ADJ,дивизия/NOUN
френски/ADJ,таен/ADJ,служба/NOUN
официален/ADJ,графичен/ADJ,интерфейс/NOUN
ранн/ADJ,пиша/ADJ,свидетелство/NOUN
Просторен/ADJ,културен/ADJ,дом/NOUN
пръв/ADJ,сериозен/ADJ,успех/NOUN
пръв/ADJ,регулационен/ADJ,план/NOUN
целодневно/ADJ,работя/ADJ,аптека/NOUN
познат/ADJ,жълт/ADJ,таксит/NOUN
нар./ADJ,включа-(се)/ADJ,наблюдение/NOUN
разкрия-(се)/ADJ,стоматологичен/ADJ,кабинет/NOUN
силен/ADJ,гравитационен/ADJ,вълна/NOUN
среден/ADJ,работен/ADJ,заплата/NOUN
нов/ADJ,петгодишен/ADJ,договор/NOUN
селскостопански/ADJ,среден/ADJ,училище/NOUN
български/ADJ,народен/ADJ,песен/NOUN
Съставеен/ADJ,широк/ADJ,коалиция/NOUN
Класически/ADJ,арменски/ADJ,език/NOUN
голям/ADJ,административен/ADJ,независимост/NOUN
единен/ADJ,национален/ADJ,култура/NOUN
черноопашат/ADJ,крайбржен/ADJ,бекаса/NOUN
недостатъчн/ADJ,обработваем/ADJ,земя/NOUN
командващ/ADJ,граничен/ADJ,войска/NOUN
сръбски/ADJ,книжовно/ADJ,наследство/NOUN
Останам/ADJ,незалеса-(се)/ADJ,територия/NOUN
възможен/ADJ,неудържим/ADJ,устра-(се)/NOUN
левсък/ADJ,вожд/ADJ,победител/NOUN
Ирландски/ADJ,парламентарен/ADJ,партия/NOUN
бял/ADJ,предфаянсов/ADJ,керамика/NOUN
неприятн/ADJ,страничен/ADJ,ефект/NOUN
американски/ADJ,морски/ADJ,пехотинец/NOUN
Велиък/ADJ,литовски/ADJ,княз/NOUN
Сеулски/ADJ,столичен/ADJ,район/NOUN
класически/ADJ,гръцки/ADJ,философия/NOUN
нов/ADJ,училищен/ADJ,сграда/NOUN
пръв/ADJ,сметачен/ADJ,линия/NOUN
общ/ADJ,видКораЛистаЖълъдЗимен/ADJ,клонка/NOUN
дърво/ADJ,бял/ADJ,черница/NOUN
втори/ADJ,преселнически/ADJ,вълна/NOUN
външен/ADJ,хълбочен/ADJ,артерия/NOUN
обикновен/ADJ,жив/ADJ,човек/NOUN
18/ADJ,юни/NOUN,1996/ADJ
ветроходство-многократен/ADJ,републикански/ADJ,шампион/NOUN
сух/ADJ,говежд/ADJ,тор/NOUN
традиционен/ADJ,балетен/ADJ,форма/NOUN
конкретен/ADJ,тематичен/ADJ,детайл/NOUN
древно/ADJ,тракийски/ADJ,светилище/NOUN
Временн/ADJ,руски/ADJ,правителство/NOUN
друг/ADJ,естествен/ADJ,враг/NOUN
основен/ADJ,регионален/ADJ,група/NOUN
показвам-(се)/ADJ,точен/ADJ,време/NOUN
сам/ADJ,филипова/ADJ,кръчма/NOUN
източен/ADJ,Римска/ADJ,империя-(се)/NOUN
Преобладавам/ADJ,почвен/ADJ,разновидност/NOUN
жълто/ADJ,ечемича/ADJ,вджуджаване/NOUN
важен/ADJ,търговски/ADJ,център/NOUN
остатъчен/ADJ,магнитен/ADJ,момент/NOUN
28/ADJ,февруари/NOUN,1999/ADJ
съвременен/ADJ,западен/ADJ,психология/NOUN
Простонароден/ADJ,латински/ADJ,език/NOUN
Уникален/ADJ,кръгъл/ADJ,къща/NOUN
Сливенски/ADJ,минерален/ADJ,бан/NOUN
Les/ADJ,naufragés/ADJ,du/NOUN
сложен/ADJ,следен/ADJ,надпис/NOUN
нарека-(се)/ADJ,Кладарски/ADJ,участък/NOUN
Съвременн/ADJ,читалищен/ADJ,сграда/NOUN
местен/ADJ,избор/NOUN,2003/ADJ
краткотраен/ADJ,лунен/ADJ,феномен/NOUN
трети/ADJ,църковно-народен/ADJ,събор/NOUN
сериозно/ADJ,гръцки/ADJ,образование/NOUN
Обновен/ADJ,селски/ADJ,къща/NOUN
социалистически/ADJ,работнически/ADJ,партия/NOUN
Кафяв/ADJ,крастав/ADJ,жаба/NOUN
различно/ADJ,административен/ADJ,деление/NOUN
голям/ADJ,гробищен/ADJ,кръст/NOUN
пехотен/ADJ,врачански/ADJ,полк/NOUN
общ/ADJ,селскостопански/ADJ,фонд/NOUN
Мелнишки/ADJ,скален/ADJ,пирамида/NOUN
любознателен/ADJ,9-годишен/ADJ,момче/NOUN
турски/ADJ,редовен/ADJ,войска/NOUN
Системен/ADJ,лекарствен/ADJ,лечение/NOUN
голям/ADJ,скален/ADJ,участък/NOUN
винарски/ADJ,кооперативен/ADJ,изба/NOUN
непрекъсен/ADJ,право/ADJ,линия/NOUN
11/ADJ,Либерален/ADJ,консерватизъм/NOUN
Унгарски/ADJ,съветски/ADJ,република/NOUN
незакръглен/ADJ,гласна/ADJ,/първи/NOUN
истински/ADJ,самолетен/ADJ,крило/NOUN
среден/ADJ,денонощен/ADJ,температура/NOUN
29/ADJ,юли/NOUN,2015/ADJ
среден/ADJ,годишен/ADJ,температура/NOUN
стар/ADJ,турски/ADJ,двор/NOUN
блестя/ADJ,арфов/ADJ,школа/NOUN
късн/ADJ,зороастрийски/ADJ,традиция/NOUN
причудлив/ADJ,скален/ADJ,феномен/NOUN
юн/ADJ,2004Октомври/NOUN,2004/ADJ
пехотен/ADJ,приморски/ADJ,полк/NOUN
различен/ADJ,фолклорен/ADJ,група/NOUN
средна-(се)/ADJ,надморски/ADJ,височина/NOUN
фантастичен/ADJ,светлинаЕманципирам/ADJ,магия/NOUN
север/ADJ,магнитен/ADJ,полюс/NOUN
обединя-(се)/ADJ,италиански/ADJ,държава/NOUN
двадесети/ADJ,януари/NOUN,1984/ADJ
традиционен/ADJ,почвен/ADJ,лех/NOUN
български/ADJ,турски/ADJ,ромска/NOUN
пръв/ADJ,католически/ADJ,църква/NOUN
голям/ADJ,търговски/ADJ,пристанище/NOUN
аржентински/ADJ,езерен/ADJ,район/NOUN
Преобладавам/ADJ,почвен/ADJ,покривка/NOUN
малък/ADJ,белочел/NOUN,гъска/ADJ
основен/ADJ,експортен/ADJ,продукт/NOUN
световен/ADJ,социалистически/ADJ,система/NOUN
основен/ADJ,правов/ADJ,ред/NOUN
еднакъв/ADJ,правя-(се)/ADJ,статус/NOUN
митически/ADJ,народен/ADJ,песен/NOUN
нов/ADJ,речен/ADJ,кори/NOUN
нареча-(се)/ADJ,Каранейчевски/ADJ,река/NOUN
Късен/ADJ,римски/ADJ,период/NOUN
различен/ADJ,климатичен/ADJ,условие/NOUN
български/ADJ,основен/ADJ,училище/NOUN
уникален/ADJ,воден/ADJ,часовник/NOUN
Всеиндийски/ADJ,ислямски/ADJ,лига/NOUN
Добивам/ADJ,широк/ADJ,популярност/NOUN
френски/ADJ,революционен/ADJ,войска/NOUN
горен/ADJ,дупнишка/ADJ,котловина/NOUN
общ/ADJ,икономически/ADJ,политика/NOUN
издам/ADJ,1963/ADJ,година/NOUN
Грузински/ADJ,православен/ADJ,църква/NOUN
пръв/ADJ,национален/ADJ,правителство/NOUN
етнографски/ADJ,музеен/ADJ,сбирка/NOUN
цял/ADJ,християнски/ADJ,Библии/NOUN
пръв/ADJ,магазинен/ADJ,пушка/NOUN
различен/ADJ,емпиричен/ADJ,термометър/NOUN
Кафяъвто/ADJ,водорасло/ADJ,ламинарип/NOUN
важен/ADJ,юридически/ADJ,реформа/NOUN
зимен/ADJ,кралски/ADJ,дворец/NOUN
Свещеен/ADJ,Римска/ADJ,империя/NOUN
Атомен/ADJ,химичен/ADJ,елемент/NOUN
друг/ADJ,ариански/ADJ,течение/NOUN
запазя-(се)/ADJ,падежен/ADJ,система/NOUN
582/29/ADJ,.12.1959/ADJ,година/NOUN
македонски/ADJ,науча-(се)/ADJ,институт/NOUN
стар/ADJ,сръбски/ADJ,паметник/NOUN
значителен/ADJ,сеизмичен/ADJ,активност/NOUN
асоциирайка/ADJ,абстрактен/ADJ,символ/NOUN
богат/ADJ,просветен/ADJ,дейност/NOUN
друг/ADJ,странен/ADJ,съд/NOUN
национален/ADJ,статистически/ADJ,институт/NOUN
силен/ADJ,държавен/ADJ,структура/NOUN
неголямо/ADJ,музикален/ADJ,произведение/NOUN
пръв/ADJ,електрически/ADJ,крушка/NOUN
установя-(се)/ADJ,материален/ADJ,характеристика/NOUN
втори/ADJ,космически/ADJ,скорост/NOUN
Синдзян-уйгурски/ADJ,автономя-(се)/ADJ,регион/NOUN
полски/ADJ,офицерсък/ADJ,състав/NOUN
български/ADJ,православен/ADJ,църква/NOUN
Солунски/ADJ,мъжка/ADJ,гимназия/NOUN
среден/ADJ,юлски/ADJ,температура/NOUN
обществен/ADJ,минерален/ADJ,банин/NOUN
международен/ADJ,валутен/ADJ,пазар/NOUN
цял/ADJ,персийски/ADJ,територия/NOUN
различен/ADJ,лекарствен/ADJ,препарат/NOUN
поредица/ADJ,Революционен/ADJ,война/NOUN
религиозен/ADJ,гледен/ADJ,точка/NOUN
Опустошителен/ADJ,десетгодишен/ADJ,война/NOUN
Годишен/ADJ,валежен/ADJ,количество/NOUN
традиционен/ADJ,американски/ADJ,футбол/NOUN
нисък/ADJ,зафиксирам/ADJ,температура/NOUN
голям/ADJ,прогнозен/ADJ,количество/NOUN
голям/ADJ,наносен/ADJ,конус/NOUN
максимален/ADJ,снежен/ADJ,покривка/NOUN
цял/ADJ,обществен/ADJ,живот/NOUN
Прокариотен/ADJ,генетичен/ADJ,материал/NOUN
различен/ADJ,неиндоевропейски/ADJ,етнос/NOUN
извървя-(се)/ADJ,цял/ADJ,кръг/NOUN
олимпийски/ADJ,лекоатлетически/ADJ,дисциплина/NOUN
отделя-(се)/ADJ,въглероден/ADJ,диоксид/NOUN
съответен/ADJ,хомеопатичен/ADJ,лекарство/NOUN
съвременен/ADJ,алгебричен/ADJ,символика/NOUN
определя-(се)/ADJ,етично-религиозен/ADJ,смисъл/NOUN
френско-английско-испански/ADJ,мирен/ADJ,договор/NOUN
друг/ADJ,правилен/ADJ,изписване/NOUN
Горно/ADJ,нов/ADJ,село/NOUN
свети/ADJ,Великомъченик/ADJ,Димитрий“/NOUN
давам-(се)/ADJ,определя-(се)/ADJ,характеристика/NOUN
Самодеен/ADJ,фолклоря/ADJ,състав/NOUN
газоразрядна/ADJ,тксенози/ADJ,лампа/NOUN
Съединя/ADJ,европейски/ADJ,щати“/NOUN
Средм/ADJ,годишен/ADJ,валеж/NOUN
нов/ADJ,студиен/ADJ,албум/NOUN
щедро/ADJ,римски/ADJ,гражданство/NOUN
запазя-(се)/ADJ,малък/ADJ,мида/NOUN
различен/ADJ,тюркоезичен/ADJ,население/NOUN
различен/ADJ,британски/ADJ,състав/NOUN
Южа/ADJ,централен/ADJ,регион/NOUN
нов/ADJ,френски/ADJ,власт/NOUN
класически/ADJ,стихотворен/ADJ,размер/NOUN
идеален/ADJ,гледен/ADJ,точка/NOUN
друг/ADJ,голям/ADJ,река/NOUN
Калифорнийски/ADJ,златен/ADJ,треска/NOUN
различен/ADJ,музикален/ADJ,произведение/NOUN
сам/ADJ,ярък/ADJ,история/NOUN
Версайски/ADJ,мирен/ADJ,конференция/NOUN
